FID,Volcano_Number,Volcano_Name,Eruption_Number,Activity_Type,ExplosivityIndexMax,ExplosivityIndexModifier,ActivityArea,ActivityUnit,StartEvidenceMethod,StartDateYearModifier,StartDateYear,StartDateYearUncertainty,StartDateDayModifier,StartDateMonth,StartDateDay,StartDateDayUncertainty,EndDateYearModifier,EndDateYear,EndDateYearUncertainty,EndDateDayModifier,EndDateMonth,EndDateDay,EndDateDayUncertainty,GeoLocation
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-1703,263300,Semeru,13579,Confirmed Eruption,2.0,,,,Observations: Reported,,1909,,,9.0,16.0,15.0,,1910.0,,,3.0,22.0,,POINT (112.922 -8.108)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-1702,263300,Semeru,13580,Confirmed Eruption,2.0,,,,Observations: Reported,,1910,,,11.0,16.0,,,1911.0,,,2.0,16.0,15.0,POINT (112.922 -8.108)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-1701,263300,Semeru,13581,Confirmed Eruption,3.0,,,,Observations: Reported,,1911,,,11.0,8.0,,,1911.0,,,12.0,16.0,15.0,POINT (112.922 -8.108)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-1700,263300,Semeru,13582,Confirmed Eruption,2.0,,,,Observations: Reported,,1912,,,8.0,28.0,,,,,,,,,POINT (112.922 -8.108)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16ff,263300,Semeru,13583,Confirmed Eruption,2.0,,Jonggring Seloko,,Observations: Reported,,1913,,,6.0,23.0,,,1913.0,,?,6.0,26.0,,POINT (112.922 -8.108)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16fe,263300,Semeru,15963,Confirmed Eruption,2.0,,,,Observations: Reported,,1818,,,11.0,8.0,,,,,,,,,POINT (112.922 -8.108)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16fd,263300,Semeru,13573,Confirmed Eruption,2.0,,,,Observations: Reported,,1903,,,3.0,26.0,,,1903.0,,,6.0,16.0,15.0,POINT (112.922 -8.108)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16fc,263300,Semeru,13574,Confirmed Eruption,2.0,,,,Observations: Reported,,1904,,,1.0,2.0,,,1904.0,,,1.0,16.0,,POINT (112.922 -8.108)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16fb,263300,Semeru,13575,Confirmed Eruption,2.0,,,,Observations: Reported,,1905,,,8.0,4.0,,,,,,,,,POINT (112.922 -8.108)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16fa,263300,Semeru,13576,Confirmed Eruption,2.0,,,,Observations: Reported,,1907,,,1.0,7.0,,,1907.0,,,1.0,10.0,,POINT (112.922 -8.108)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16f9,263300,Semeru,13577,Confirmed Eruption,2.0,,,,Observations: Reported,,1907,,<,7.0,9.0,,,,,,,,,POINT (112.922 -8.108)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16f8,263300,Semeru,13578,Confirmed Eruption,2.0,,,,Observations: Reported,,1908,,,1.0,16.0,15.0,,1908.0,,,12.0,16.0,15.0,POINT (112.922 -8.108)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16f7,263300,Semeru,10032,Confirmed Eruption,2.0,,Jonggring Seloko,,Observations: Reported,,1945,,,6.0,12.0,,,1945.0,,,6.0,18.0,,POINT (112.922 -8.108)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16f6,263300,Semeru,22513,Confirmed Eruption,4.0,,Jonggring Seloko,,Observations: Satellite (infrared),,2017,,,6.0,6.0,,,2018.0,,,10.0,31.0,,POINT (112.922 -8.108)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16f5,263300,Semeru,13459,Confirmed Eruption,2.0,,Jonggring Seloko,,Observations: Reported,,1946,,,2.0,16.0,15.0,,1946.0,,,5.0,16.0,15.0,POINT (112.922 -8.108)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16f4,263300,Semeru,22616,Confirmed Eruption,4.0,,Jonggring Seloko,,Observations: Reported,,2019,,,2.0,24.0,,>,2026.0,,,3.0,25.0,,POINT (112.922 -8.108)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16f3,263300,Semeru,13571,Confirmed Eruption,2.0,,,,Observations: Reported,,1900,,,3.0,29.0,,,1900.0,,>,4.0,11.0,,POINT (112.922 -8.108)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16f2,263300,Semeru,13572,Confirmed Eruption,2.0,,,,Observations: Reported,,1901,,,1.0,29.0,,,1901.0,,>,1.0,30.0,,POINT (112.922 -8.108)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16f1,263310,Tengger Caldera,22103,Confirmed Eruption,2.0,,Bromo cone,,Observations: Reported,,2015,,,11.0,12.0,,,2016.0,,,11.0,12.0,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16f0,263310,Tengger Caldera,22306,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,2019,,,2.0,18.0,,,2019.0,,,7.0,28.0,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16ef,263310,Tengger Caldera,15530,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1935,,,7.0,16.0,15.0,,,,,,,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16ee,263310,Tengger Caldera,15620,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1940,,,4.0,25.0,,,1940.0,,>,7.0,3.0,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16ed,263310,Tengger Caldera,15621,Confirmed Eruption,3.0,,Bromo,,Observations: Reported,,1948,,,2.0,15.0,,,1948.0,,,4.0,25.0,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16ec,263310,Tengger Caldera,22382,Confirmed Eruption,1.0,,,,Observations: Reported,,2020,,,12.0,26.0,,,2020.0,,,12.0,28.0,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16eb,263310,Tengger Caldera,16059,Confirmed Eruption,1.0,,Bromo,,Observations: Reported,,1984,,,5.0,12.0,,,1984.0,,,5.0,31.0,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16ea,263310,Tengger Caldera,16060,Confirmed Eruption,1.0,,Bromo,,Observations: Reported,,1995,,,3.0,3.0,,,1995.0,,,5.0,26.0,5.0,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16e9,263310,Tengger Caldera,16061,Confirmed Eruption,1.0,,Bromo,,Observations: Reported,,1995,,,9.0,9.0,,,1995.0,,,12.0,16.0,15.0,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16e8,263310,Tengger Caldera,16062,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,2000,,,11.0,29.0,,,2001.0,,>,1.0,15.0,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16e7,263310,Tengger Caldera,16063,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,2004,,,6.0,8.0,,,2004.0,,,6.0,24.0,3.0,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16e6,263310,Tengger Caldera,16064,Confirmed Eruption,3.0,?,Bromo,,Observations: Reported,,2010,,,11.0,26.0,,,2011.0,,,6.0,13.0,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16e5,263310,Tengger Caldera,16053,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1929,,,8.0,7.0,,,1929.0,,,9.0,8.0,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16e4,263310,Tengger Caldera,16054,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1930,,,5.0,30.0,,,1930.0,,,7.0,16.0,15.0,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16e3,263310,Tengger Caldera,16055,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1972,,,1.0,26.0,,,1972.0,,,3.0,16.0,15.0,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16e2,263310,Tengger Caldera,16056,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1980,,,6.0,5.0,1.0,,1980.0,,,9.0,20.0,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16e1,263310,Tengger Caldera,16057,Uncertain Eruption,1.0,,Bromo,,,,1983,,,4.0,15.0,5.0,,1983.0,,,6.0,28.0,1.0,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16e0,263310,Tengger Caldera,16058,Confirmed Eruption,1.0,,Bromo,,Observations: Reported,,1983,,,12.0,21.0,,,1983.0,,,12.0,21.0,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16df,263310,Tengger Caldera,16047,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1910,,,1.0,18.0,,,1910.0,,,1.0,21.0,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16de,263310,Tengger Caldera,16048,Confirmed Eruption,3.0,,Bromo,,Observations: Reported,,1915,,,11.0,16.0,15.0,,1916.0,,,6.0,16.0,15.0,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16dd,263310,Tengger Caldera,16049,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1921,,,6.0,16.0,15.0,,1921.0,,,10.0,17.0,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16dc,263310,Tengger Caldera,16050,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1922,,,2.0,5.0,,,1922.0,,,6.0,20.0,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16db,263310,Tengger Caldera,16051,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1928,,,3.0,15.0,5.0,,1928.0,,,7.0,16.0,15.0,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16da,263310,Tengger Caldera,16052,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1928,,,12.0,16.0,,,,,,,,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16d9,263310,Tengger Caldera,16041,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1893,,,1.0,13.0,,,1893.0,,,3.0,27.0,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16d8,263310,Tengger Caldera,16042,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1896,,,7.0,2.0,182.0,,,,,,,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16d7,263310,Tengger Caldera,16043,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1906,,,9.0,25.0,,,1907.0,,,5.0,18.0,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16d6,263310,Tengger Caldera,16044,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1907,,,8.0,28.0,,,,,,,,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16d5,263310,Tengger Caldera,16045,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1907,,,12.0,14.0,,,1908.0,,,2.0,13.0,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16d4,263310,Tengger Caldera,16046,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1909,,,1.0,12.0,,,1909.0,,,1.0,14.0,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16d3,263310,Tengger Caldera,16035,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1885,,?,6.0,16.0,15.0,,,,,,,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16d2,263310,Tengger Caldera,16036,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1885,,,10.0,31.0,,,1886.0,,,1.0,10.0,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16d1,263310,Tengger Caldera,16037,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1886,,,4.0,15.0,,,1886.0,,,4.0,26.0,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16d0,263310,Tengger Caldera,16038,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1886,,,11.0,11.0,,,1887.0,,,1.0,25.0,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16cf,263310,Tengger Caldera,16039,Uncertain Eruption,2.0,,Bromo,,,,1888,,,2.0,27.0,,,,,,,,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16ce,263310,Tengger Caldera,16040,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1890,,,5.0,16.0,15.0,,1890.0,,,9.0,16.0,15.0,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16cd,263310,Tengger Caldera,16029,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1857,,,7.0,2.0,182.0,,,,,,,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16cc,263310,Tengger Caldera,16030,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1858,,,3.0,4.0,,,,,,,,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16cb,263310,Tengger Caldera,16031,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1858,,,10.0,18.0,,,,,,,,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16ca,263310,Tengger Caldera,16032,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1859,,,1.0,30.0,,,1859.0,,,3.0,4.0,4.0,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16c9,263310,Tengger Caldera,16033,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1860,,,6.0,12.0,,,1860.0,,,6.0,14.0,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16c8,263310,Tengger Caldera,16034,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1877,,?,4.0,24.0,,,,,,,,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16c7,263310,Tengger Caldera,16023,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1830,,,12.0,15.0,,,1830.0,,,12.0,16.0,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16c6,263310,Tengger Caldera,16024,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1835,,,7.0,2.0,182.0,,,,,,,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16c5,263310,Tengger Caldera,16025,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1842,,,1.0,24.0,,,1842.0,,,6.0,16.0,15.0,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16c4,263310,Tengger Caldera,16026,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1843,,,1.0,16.0,15.0,,,,,,,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16c3,263310,Tengger Caldera,16027,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1844,,,11.0,9.0,,,,,,,,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16c2,263310,Tengger Caldera,16028,Confirmed Eruption,2.0,,Volcano Uncertain,,,,1856,,,9.0,10.0,,,,,,,,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16c1,263310,Tengger Caldera,16017,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1815,,,4.0,5.0,,,1815.0,,>,4.0,17.0,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16c0,263310,Tengger Caldera,16018,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1820,,,7.0,2.0,182.0,,,,,,,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16bf,263310,Tengger Caldera,16019,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1822,,,12.0,28.0,,,1823.0,,,1.0,5.0,4.0,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16be,263310,Tengger Caldera,16020,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1825,,,11.0,5.0,,,1825.0,,,11.0,8.0,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16bd,263310,Tengger Caldera,16021,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1829,,,11.0,5.0,,,1829.0,,,11.0,11.0,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16bc,263310,Tengger Caldera,16022,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1830,,,3.0,3.0,,,,,,,,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16bb,263310,Tengger Caldera,16010,Confirmed Eruption,2.0,,Widodaren,,Isotopic: 14C (uncalibrated),,190,50.0,,0.0,0.0,,,,,,,,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16ba,263310,Tengger Caldera,16011,Confirmed Eruption,3.0,?,Segorowedi,,Isotopic: 14C (uncalibrated),,330,50.0,,0.0,0.0,,,,,,,,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16b9,263310,Tengger Caldera,16012,Confirmed Eruption,2.0,,Bromo,,Isotopic: 14C (uncalibrated),,1590,50.0,,0.0,0.0,,,,,,,,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16b8,263310,Tengger Caldera,16014,Uncertain Eruption,,,Bromo,,,,1767,,,0.0,0.0,,,,,,,,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16b7,263310,Tengger Caldera,16015,Uncertain Eruption,,,Bromo,,,,1775,,,0.0,0.0,,,,,,,,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16b6,263310,Tengger Caldera,16016,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1804,,,9.0,16.0,15.0,,,,,,,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16b5,263310,Tengger Caldera,13518,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1939,,,6.0,24.0,,,1939.0,,,7.0,16.0,15.0,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16b4,263310,Tengger Caldera,13528,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1950,,,5.0,27.0,,,1950.0,,,8.0,16.0,15.0,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16b3,263310,Tengger Caldera,13529,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1955,,,12.0,29.0,,,1955.0,,,12.0,30.0,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16b2,263310,Tengger Caldera,15988,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1865,,,4.0,16.0,15.0,,1865.0,,,5.0,16.0,15.0,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16b1,263310,Tengger Caldera,16008,Confirmed Eruption,,,Sandsea caldera,,Isotopic: 14C (uncalibrated),,-5260,780.0,,0.0,0.0,,,,,,,,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16b0,263310,Tengger Caldera,16009,Confirmed Eruption,4.0,P,Sandsea caldera,,Isotopic: 14C (uncalibrated),,-830,50.0,,0.0,0.0,,,,,,,,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16af,263310,Tengger Caldera,22404,Uncertain Eruption,0.0,,Bromo,,Observations: Satellite (infrared),,2021,,,4.0,15.0,,,2021.0,,,10.0,22.0,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16ae,263310,Tengger Caldera,22555,Confirmed Eruption,1.0,,,,Observations: Reported,,2023,,,12.0,13.0,,,2023.0,,,12.0,13.0,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16ad,263310,Tengger Caldera,13448,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1865,,,12.0,1.0,,,1865.0,,,12.0,18.0,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16ac,263310,Tengger Caldera,13449,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1866,,,7.0,16.0,15.0,,,,,,,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16ab,263310,Tengger Caldera,13450,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1867,,,12.0,13.0,,,1868.0,,,1.0,12.0,,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16aa,263310,Tengger Caldera,15839,Confirmed Eruption,2.0,,Bromo,,Observations: Reported,,1956,,,6.0,16.0,15.0,,1956.0,,?,7.0,16.0,15.0,POINT (112.95 -7.942)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16a9,263320,Lamongan,15950,Confirmed Eruption,2.0,,,,Observations: Reported,,1838,,,10.0,18.0,,,,,,,,,POINT (113.341 -7.981)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16a8,263320,Lamongan,16065,Confirmed Eruption,2.0,,,,Observations: Reported,,1799,,,0.0,0.0,,,,,,,,,POINT (113.341 -7.981)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16a7,263320,Lamongan,16066,Confirmed Eruption,2.0,,,,Observations: Reported,,1806,,,5.0,16.0,15.0,,,,,,,,POINT (113.341 -7.981)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16a6,263320,Lamongan,16067,Confirmed Eruption,2.0,,,,Observations: Reported,,1821,,,12.0,15.0,5.0,,1822.0,,,1.0,5.0,,POINT (113.341 -7.981)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16a5,263320,Lamongan,16068,Confirmed Eruption,2.0,,,,Observations: Reported,,1824,,?,1.0,1.0,,,1824.0,,?,1.0,31.0,,POINT (113.341 -7.981)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16a4,263320,Lamongan,16069,Confirmed Eruption,2.0,,,,Observations: Reported,,1826,,,7.0,2.0,182.0,,,,,,,,POINT (113.341 -7.981)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16a3,263320,Lamongan,16100,Confirmed Eruption,2.0,,,,Observations: Reported,,1896,,,9.0,5.0,,,1896.0,,>,9.0,19.0,,POINT (113.341 -7.981)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16a2,263320,Lamongan,16101,Confirmed Eruption,2.0,,SW flank 400 m (Mt. Anyar),,Observations: Reported,,1898,,,2.0,5.0,,,1898.0,,,2.0,15.0,,POINT (113.341 -7.981)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16a1,263320,Lamongan,16102,Uncertain Eruption,2.0,?,,,,,1953,,,4.0,4.0,,,1953.0,,,6.0,16.0,15.0,POINT (113.341 -7.981)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-16a0,263320,Lamongan,13674,Confirmed Eruption,2.0,,,,Observations: Reported,,1808,,,12.0,8.0,,,,,,,,,POINT (113.341 -7.981)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-169f,263320,Lamongan,13675,Confirmed Eruption,2.0,,,,Observations: Reported,,1817,,,7.0,2.0,182.0,,,,,,,,POINT (113.341 -7.981)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-169e,263320,Lamongan,13676,Confirmed Eruption,2.0,,,,Observations: Reported,,1818,,,10.0,8.0,,,,,,,,,POINT (113.341 -7.981)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-169d,263320,Lamongan,16094,Confirmed Eruption,2.0,,,,Observations: Reported,,1888,,,9.0,16.0,15.0,,1888.0,,,10.0,6.0,,POINT (113.341 -7.981)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-169c,263320,Lamongan,16095,Confirmed Eruption,2.0,,,,Observations: Reported,,1889,,,9.0,7.0,,,1889.0,,,11.0,16.0,15.0,POINT (113.341 -7.981)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-169b,263320,Lamongan,16096,Confirmed Eruption,2.0,,,,Observations: Reported,,1890,,,3.0,23.0,8.0,,1890.0,,,5.0,16.0,15.0,POINT (113.341 -7.981)
