lon,lat,segment,kind
-54.4032,-61.5172,210,transform
-54.4811,-61.5104,210,transform
-54.5335,-61.5132,210,transform
-54.5584,-61.5189,210,transform
,,210,transform
-26.2757,-60.608,211,transform
-25.1051,-60.7299,211,transform
-22.7083,-60.7989,211,transform
-20.4624,-60.8455,211,transform
-19.58,-60.81,211,transform
,,211,transform
-75.9962,-51.8223,212,transform
-75.9683,-51.9759,212,transform
-75.9226,-52.0883,212,transform
-75.8769,-52.2223,212,transform
-75.8286,-52.3357,212,transform
-75.7778,-52.4565,212,transform
-75.7296,-52.5739,212,transform
-75.6661,-52.6926,212,transform
-75.6204,-52.8002,212,transform
-75.5697,-52.8906,212,transform
-75.5189,-52.9901,212,transform
-75.463,-53.0802,212,transform
-75.4173,-53.1518,212,transform
-75.3437,-53.2582,212,transform
-75.2904,-53.3508,212,transform
-75.232,-53.4295,212,transform
-75.1888,-53.5081,212,transform
-75.133,-53.5896,212,transform
-75.0644,-53.6889,212,transform
-75.0162,-53.7715,212,transform
-74.9553,-53.8584,212,transform
-74.8969,-53.9273,212,transform
-74.8461,-53.993,212,transform
-74.7826,-54.0541,212,transform
-74.7064,-54.1271,212,transform
-74.6277,-54.2133,212,transform
-74.5414,-54.3067,212,transform
-74.4576,-54.3999,212,transform
-74.3738,-54.4753,212,transform
-74.3028,-54.5548,212,transform
-74.2266,-54.6431,212,transform
-74.2004,-54.6691,212,transform
,,212,transform
171.28,-42.74,213,transform
171.47,-42.68,213,transform
171.86,-42.61,213,transform
172.6,-42.48,213,transform
173.13,-42.39,213,transform
173.72,-42.29,213,transform
174.31,-42.2,213,transform
174.98,-42.12,213,transform
175.5,-42.06,213,transform
176.08,-41.91,213,transform
176.68,-41.75,213,transform
177.12,-41.66,213,transform
177.6,-41.5,213,transform
178.02,-41.19,213,transform
178.29,-40.8,213,transform
178.56,-40.42,213,transform
178.79,-40.09,213,transform
178.95,-39.68,213,transform
179.12,-39.23,213,transform
179.21,-38.89,213,transform
179.37,-38.54,213,transform
179.57,-38.2,213,transform
179.66,-38.11,213,transform
179.72,-38.04,213,transform
,,213,transform
171.27,-42.71,214,transform
171.59,-42.58,214,transform
171.92,-42.42,214,transform
172.16,-42.28,214,transform
172.35,-42.13,214,transform
172.6,-41.88,214,transform
173.08,-41.66,214,transform
173.42,-41.54,214,transform
173.93,-41.36,214,transform
174.31,-41.19,214,transform
174.66,-41.0,214,transform
174.96,-40.78,214,transform
175.27,-40.45,214,transform
175.47,-40.23,214,transform
175.72,-39.94,214,transform
175.95,-39.62,214,transform
176.14,-39.27,214,transform
176.29,-38.95,214,transform
176.5,-38.6,214,transform
176.66,-38.23,214,transform
176.8,-37.95,214,transform
176.84,-37.79,214,transform
176.99,-37.56,214,transform
,,214,transform
177.11,-37.34,215,transform
177.21,-37.19,215,transform
,,215,transform
177.38,-36.89,216,transform
177.61,-36.6,216,transform
,,216,transform
168.09,-44.33,217,transform
168.49,-44.16,217,transform
168.77,-44.02,217,transform
169.13,-43.84,217,transform
169.64,-43.6,217,transform
170.11,-43.36,217,transform
170.64,-43.09,217,transform
170.99,-42.93,217,transform
171.27,-42.73,217,transform
,,217,transform
-62.1411,-58.7313,218,transform
-62.1083,-58.7499,218,transform
-62.0274,-58.7726,218,transform
-61.8746,-58.8217,218,transform
-61.7149,-58.8706,218,transform
-61.5065,-58.9378,218,transform
-61.3096,-59.0025,218,transform
-61.1377,-59.0699,218,transform
-60.9657,-59.1405,218,transform
-60.7823,-59.2086,218,transform
-60.6089,-59.2592,218,transform
-60.4116,-59.3315,218,transform
-60.2168,-59.4002,218,transform
-60.0098,-59.4872,218,transform
-59.8284,-59.5604,218,transform
-59.5744,-59.6764,218,transform
-59.4743,-59.719,218,transform
-59.2976,-59.7906,218,transform
-59.1349,-59.8542,218,transform
-58.9053,-59.9352,218,transform
-58.7753,-59.9817,218,transform
-58.5725,-60.0752,218,transform
-58.3726,-60.1538,218,transform
-58.1938,-60.2199,218,transform
-57.9986,-60.2947,218,transform
-57.8134,-60.3514,218,transform
-57.605,-60.4156,218,transform
-57.496,-60.4527,218,transform
-57.359,-60.5029,218,transform
-57.1966,-60.5584,218,transform
-57.0276,-60.6092,218,transform
-56.829,-60.6585,218,transform
-56.6467,-60.7024,218,transform
-56.478,-60.7452,218,transform
-56.4549,-60.7516,218,transform
-56.3576,-60.7817,218,transform
-56.1928,-60.8412,218,transform
-56.0581,-60.8908,218,transform
-55.9396,-60.9339,218,transform
-55.828,-60.9781,218,transform
-55.7281,-61.0158,218,transform
-55.6372,-61.0557,218,transform
-55.5043,-61.1138,218,transform
-55.4414,-61.1407,218,transform
-55.3084,-61.202,218,transform
-55.2315,-61.2364,218,transform
-55.1384,-61.2738,218,transform
-55.0592,-61.308,218,transform
-55.0059,-61.325,218,transform
-54.9175,-61.358,218,transform
-54.8594,-61.3814,218,transform
-54.7756,-61.4144,218,transform
-54.7197,-61.4389,218,transform
-54.6707,-61.4602,218,transform
-54.631,-61.4805,218,transform
-54.6006,-61.4943,218,transform
-54.5584,-61.5189,218,transform
,,218,transform
168.2068,-10.922,219,transform
168.2289,-11.1721,219,transform
,,219,transform
-74.2004,-54.6691,220,transform
-74.175,-54.6767,220,transform
-74.1329,-54.7026,220,transform
-74.0677,-54.736,220,transform
-74.0001,-54.772,220,transform
-73.937,-54.808,220,transform
-73.8667,-54.8545,220,transform
-73.7916,-54.9073,220,transform
-73.7167,-54.9536,220,transform
-73.6092,-55.0164,220,transform
-73.5388,-55.0652,220,transform
-73.4636,-55.1191,220,transform
-73.4004,-55.16,220,transform
-73.2974,-55.2226,220,transform
-73.2201,-55.2736,220,transform
-73.1756,-55.3016,220,transform
-73.11,-55.345,220,transform
-73.0537,-55.3819,220,transform
-72.9161,-55.4553,220,transform
-72.7646,-55.5322,220,transform
-72.6245,-55.6117,220,transform
-72.4819,-55.6937,220,transform
-72.3748,-55.7463,220,transform
-72.1911,-55.8287,220,transform
-72.038,-55.8908,220,transform
-71.8337,-55.9739,220,transform
-71.6971,-56.022,220,transform
-71.6189,-56.0363,220,transform
-71.4778,-56.0817,220,transform
-71.3458,-56.1259,220,transform
-71.1655,-56.1821,220,transform
-71.0268,-56.2248,220,transform
-70.9176,-56.2716,220,transform
-70.7829,-56.3282,220,transform
-70.6579,-56.3697,220,transform
-70.4569,-56.4278,220,transform
-70.307,-56.465,220,transform
-70.2167,-56.4954,220,transform
-70.0688,-56.5389,220,transform
-69.9696,-56.5654,220,transform
-69.9073,-56.5809,220,transform
-69.7674,-56.5968,220,transform
-69.6963,-56.6035,220,transform
-69.5173,-56.6264,220,transform
-69.4024,-56.6438,220,transform
-69.2856,-56.6549,220,transform
-69.1707,-56.6723,220,transform
-69.0418,-56.697,220,transform
-68.9219,-56.7268,220,transform
-68.7443,-56.771,220,transform
-68.5917,-56.8178,220,transform
-68.4922,-56.8503,220,transform
-68.365,-56.8899,220,transform
-68.277,-56.9188,220,transform
-68.1776,-56.9499,220,transform
-68.1129,-56.9678,220,transform
-68.0712,-56.9822,220,transform
-68.0063,-57.0063,220,transform
-67.925,-57.0388,220,transform
-67.8116,-57.0772,220,transform
-67.7096,-57.1131,220,transform
-67.5706,-57.161,220,transform
-67.4663,-57.2005,220,transform
-67.4011,-57.2294,220,transform
-67.3592,-57.2487,220,transform
-67.2591,-57.2956,220,transform
-67.1269,-57.3445,220,transform
-67.0738,-57.3599,220,transform
-67.0253,-57.3716,220,transform
-66.9307,-57.3963,220,transform
-66.8638,-57.4139,220,transform
-66.7807,-57.4338,220,transform
-66.577,-57.5025,220,transform
-66.4039,-57.547,220,transform
-66.2723,-57.5809,220,transform
-66.1663,-57.6054,220,transform
-66.0648,-57.6286,220,transform
-66.0417,-57.6356,220,transform
-65.8597,-57.6737,220,transform
-65.6588,-57.7287,220,transform
-65.5179,-57.7672,220,transform
-65.3586,-57.8091,220,transform
-65.243,-57.8441,220,transform
-65.1106,-57.8972,220,transform
-65.0038,-57.9396,220,transform
-64.9506,-57.9559,220,transform
-64.8998,-57.9686,220,transform
-64.786,-58.0144,220,transform
-64.6443,-58.0695,220,transform
-64.5446,-58.1058,220,transform
-64.4518,-58.1408,220,transform
-64.3036,-58.1896,220,transform
-64.1676,-58.2205,220,transform
-64.1514,-58.2263,220,transform
-64.0293,-58.2513,220,transform
-63.9071,-58.2787,220,transform
-63.7873,-58.3036,220,transform
-63.5982,-58.3493,220,transform
-63.3996,-58.4021,220,transform
-63.2564,-58.4398,220,transform
-63.2079,-58.4512,220,transform
-63.1297,-58.4658,220,transform
-62.9939,-58.4916,220,transform
-62.8947,-58.5143,220,transform
-62.7864,-58.5393,220,transform
-62.68,-58.569,220,transform
-62.5436,-58.6102,220,transform
-62.435,-58.6398,220,transform
-62.3379,-58.6672,220,transform
-62.2685,-58.6878,220,transform
-62.1735,-58.7199,220,transform
-62.1411,-58.7313,220,transform
,,220,transform
-75.975,-51.8709,221,transform
-75.9094,-51.9164,221,transform
-75.8719,-51.9441,221,transform
-75.8152,-51.9939,221,transform
-75.7286,-52.0545,221,transform
-75.7005,-52.0724,221,transform
-75.616,-52.1343,221,transform
-75.5272,-52.1919,221,transform
-75.387,-52.2794,221,transform
-75.2588,-52.3489,221,transform
-75.1216,-52.4166,221,transform
-75.0355,-52.4614,221,transform
-74.9191,-52.5209,221,transform
-74.7933,-52.5886,221,transform
-74.5942,-52.6635,221,transform
-74.4762,-52.7048,221,transform
-74.3115,-52.7758,221,transform
-74.1929,-52.8335,221,transform
-74.0468,-52.8935,221,transform
-73.8776,-52.9628,221,transform
-73.8151,-52.9853,221,transform
-73.66,-53.0423,221,transform
-73.4979,-53.1032,221,transform
-73.3543,-53.1574,221,transform
-73.2151,-53.2157,221,transform
-73.1317,-53.2501,221,transform
-73.0967,-53.2688,221,transform
-72.9852,-53.3205,221,transform
-72.9128,-53.3618,221,transform
-72.801,-53.4202,221,transform
-72.6823,-53.4825,221,transform
-72.5802,-53.5259,221,transform
-72.4827,-53.568,221,transform
-72.4296,-53.5822,221,transform
-72.286,-53.6371,221,transform
-72.1398,-53.7001,221,transform
-71.973,-53.7627,221,transform
-71.8274,-53.8093,221,transform
-71.6749,-53.8571,221,transform
-71.5549,-53.8892,221,transform
-71.3772,-53.9393,221,transform
-71.2113,-53.9801,221,transform
-71.1006,-54.0095,221,transform
-70.9711,-54.0507,221,transform
-70.8395,-54.0891,221,transform
-70.7772,-54.107,221,transform
-70.5483,-54.1816,221,transform
-70.3779,-54.2207,221,transform
-70.2328,-54.2521,221,transform
-70.1088,-54.2705,221,transform
-69.9912,-54.3009,221,transform
-69.892,-54.3276,221,transform
-69.7058,-54.3611,221,transform
-69.5589,-54.3818,221,transform
-69.3686,-54.4019,221,transform
-69.2033,-54.4263,221,transform
-69.1172,-54.4689,221,transform
-68.9837,-54.495,221,transform
-68.8781,-54.5096,221,transform
-68.7816,-54.5268,221,transform
-68.7013,-54.5377,221,transform
-68.5957,-54.5522,221,transform
-68.4512,-54.5675,221,transform
-68.33,-54.5739,221,transform
-68.1746,-54.5785,221,transform
-68.0058,-54.5749,221,transform
-67.8348,-54.5687,221,transform
-67.6797,-54.5641,221,transform
-67.545,-54.5649,221,transform
-67.4125,-54.5672,221,transform
-67.2914,-54.5709,221,transform
-67.1267,-54.5793,221,transform
-66.9735,-54.5839,221,transform
-66.7951,-54.5935,221,transform
-66.6512,-54.5943,221,transform
-66.4597,-54.5865,221,transform
-66.3185,-54.5793,221,transform
-66.2319,-54.5742,221,transform
-66.0976,-54.5632,221,transform
-65.9901,-54.5684,221,transform
-65.9879,-54.5684,221,transform
-65.8757,-54.5762,221,transform
-65.718,-54.5794,221,transform
-65.5878,-54.5817,221,transform
-65.4328,-54.5757,221,transform
-65.2595,-54.5694,221,transform
-65.1054,-54.5409,221,transform
-64.951,-54.5191,221,transform
-64.7812,-54.4837,221,transform
-64.6008,-54.4256,221,transform
-64.5555,-54.4157,221,transform
-64.4646,-54.4052,221,transform
-64.2751,-54.3455,221,transform
-64.1193,-54.3022,221,transform
-63.9768,-54.2683,221,transform
-63.8391,-54.2278,221,transform
-63.6584,-54.176,221,transform
-63.5093,-54.1353,221,transform
-63.3486,-54.0997,221,transform
-63.2085,-54.063,221,transform
-63.0929,-54.0414,221,transform
-62.9681,-54.021,221,transform
-62.8115,-53.9974,221,transform
-62.6071,-53.9679,221,transform
-62.4664,-53.9458,221,transform
-62.3576,-53.9256,221,transform
-62.2377,-53.8971,221,transform
-62.1203,-53.8632,221,transform
-61.969,-53.8208,221,transform
-61.8289,-53.7825,221,transform
-61.7203,-53.7554,221,transform
-61.621,-53.7258,221,transform
-61.5683,-53.7305,221,transform
-61.4781,-53.7009,221,transform
-61.3967,-53.6809,221,transform
-61.2877,-53.6645,221,transform
-61.124,-53.6475,221,transform
-60.944,-53.6383,221,transform
-60.7567,-53.6398,221,transform
-60.6516,-53.6425,221,transform
-60.5533,-53.6466,221,transform
-60.4228,-53.6557,221,transform
-60.3219,-53.6678,221,transform
-60.2026,-53.6825,221,transform
-60.0172,-53.6962,221,transform
-59.7459,-53.6858,221,transform
-59.7436,-53.6858,221,transform
-59.6499,-53.69,221,transform
-59.4742,-53.6863,221,transform
-59.2553,-53.6793,221,transform
-59.0504,-53.6657,221,transform
-58.8341,-53.6493,221,transform
-58.6244,-53.6397,221,transform
-58.4827,-53.6446,221,transform
-58.4283,-53.6344,221,transform
-58.2229,-53.633,221,transform
-58.0287,-53.6372,221,transform
-57.8323,-53.6386,221,transform
-57.631,-53.6481,221,transform
-57.4595,-53.6566,221,transform
-57.3021,-53.6532,221,transform
-57.1218,-53.6494,221,transform
-56.9122,-53.6385,221,transform
-56.7871,-53.626,221,transform
-56.6435,-53.6213,221,transform
-56.4357,-53.6226,221,transform
-56.1775,-53.6286,221,transform
-55.9012,-53.629,221,transform
-55.673,-53.6273,221,transform
-55.4563,-53.6217,221,transform
-55.256,-53.6055,221,transform
-55.1264,-53.5929,221,transform
-54.9881,-53.5666,221,transform
-54.8457,-53.5294,221,transform
-54.7284,-53.4912,221,transform
-54.5929,-53.4541,221,transform
-54.4395,-53.4044,221,transform
-54.3002,-53.3453,221,transform
-54.1832,-53.3001,221,transform
-54.0591,-53.2602,221,transform
-53.8536,-53.2,221,transform
-53.7089,-53.1625,221,transform
-53.5373,-53.1136,221,transform
-53.3753,-53.0511,221,transform
-53.2511,-53.0137,221,transform
-53.1493,-52.9876,221,transform
-53.1018,-52.9773,221,transform
-53.0089,-52.9568,221,transform
-52.9273,-52.9419,221,transform
-52.8481,-52.923,221,transform
-52.7574,-52.9066,221,transform
-52.6598,-52.8915,221,transform
-52.5851,-52.8753,221,transform
-52.483,-52.8574,221,transform
-52.3696,-52.8379,221,transform
-52.2151,-52.8165,221,transform
-52.0859,-52.794,221,transform
-51.9382,-52.7741,221,transform
-51.8563,-52.7674,221,transform
-51.7973,-52.7569,221,transform
-51.7041,-52.746,221,transform
-51.5656,-52.7261,221,transform
-51.4361,-52.7078,221,transform
-51.2264,-52.6994,221,transform
-51.0553,-52.697,221,transform
-50.9276,-52.6925,221,transform
-50.6473,-52.6776,221,transform
-50.4577,-52.6819,221,transform
-50.2863,-52.6851,221,transform
-50.0924,-52.6825,221,transform
-49.9989,-52.6784,221,transform
-49.9096,-52.6869,221,transform
-49.6823,-52.7211,221,transform
-49.4875,-52.7406,221,transform
-49.2599,-52.7831,221,transform
-49.0721,-52.7998,221,transform
-48.9347,-52.8104,221,transform
-48.7767,-52.8234,221,transform
-48.5416,-52.8216,221,transform
-48.3779,-52.8041,221,transform
-48.231,-52.7635,221,transform
-48.0704,-52.724,221,transform
-47.9251,-52.7026,221,transform
-47.7567,-52.6865,221,transform
-47.5999,-52.6691,221,transform
-47.4315,-52.6543,221,transform
-47.1985,-52.6567,221,transform
-46.8719,-52.6605,221,transform
-46.6843,-52.6718,221,transform
-46.5402,-52.6795,221,transform
-46.4076,-52.6832,221,transform
-46.3485,-52.6769,221,transform
-46.2567,-52.6895,221,transform
-46.0625,-52.6937,221,transform
-45.9142,-52.6903,221,transform
-45.7678,-52.698,221,transform
-45.5634,-52.7312,221,transform
-45.3928,-52.7744,221,transform
-45.2866,-52.8075,221,transform
-45.1502,-52.8539,221,transform
-45.046,-52.8925,221,transform
-44.9327,-52.9295,221,transform
-44.8262,-52.9693,221,transform
-44.7108,-53.0035,221,transform
-44.6048,-53.0281,221,transform
-44.5888,-53.0306,221,transform
-44.4671,-53.0482,221,transform
-44.2572,-53.044,221,transform
-44.1154,-53.0503,221,transform
-43.9875,-53.0527,221,transform
-43.7658,-53.0593,221,transform
-43.6127,-53.0627,221,transform
-43.4092,-53.0709,221,transform
-43.174,-53.0732,221,transform
-42.9824,-53.0692,221,transform
-42.7774,-53.0568,221,transform
-42.6246,-53.052,221,transform
-42.481,-53.0446,221,transform
-42.21,-53.0285,221,transform
-42.1049,-53.0299,221,transform
-42.0064,-53.0395,221,transform
-42.0041,-53.0381,221,transform
-41.7882,-53.0722,221,transform
-41.5979,-53.0957,221,transform
-41.4346,-53.1264,221,transform
-41.2712,-53.1625,221,transform
-41.1881,-53.1874,221,transform
-41.114,-53.2151,221,transform
-40.9958,-53.26,221,transform
-40.8533,-53.2867,221,transform
-40.6972,-53.3078,221,transform
-40.5298,-53.3287,221,transform
-40.3878,-53.3404,221,transform
-40.2069,-53.3544,221,transform
-40.065,-53.3633,221,transform
-39.9596,-53.3742,221,transform
-39.8017,-53.3843,221,transform
-39.6303,-53.3888,221,transform
-39.446,-53.3713,221,transform
-39.3055,-53.3449,221,transform
-39.1561,-53.3116,221,transform
-38.6957,-53.2903,221,transform
-38.5331,-53.3045,221,transform
-38.5125,-53.3056,221,transform
-38.489,-53.3217,221,transform
-38.4164,-53.3098,221,transform
-38.2725,-53.3119,221,transform
-38.1268,-53.3031,221,transform
-37.9725,-53.2778,221,transform
-37.825,-53.254,221,transform
-37.6521,-53.2366,221,transform
-37.4513,-53.2339,221,transform
-37.3212,-53.2335,221,transform
-37.1522,-53.2353,221,transform
-36.9805,-53.2467,221,transform
-36.7789,-53.2658,221,transform
-36.6849,-53.2755,221,transform
-36.5931,-53.2906,221,transform
-36.4916,-53.3165,221,transform
-36.3236,-53.3524,221,transform
-36.2012,-53.3889,221,transform
-36.0903,-53.4255,221,transform
-35.9495,-53.4658,221,transform
-35.8224,-53.5048,221,transform
-35.6739,-53.568,221,transform
-35.6227,-53.593,221,transform
-35.5172,-53.6661,221,transform
-35.4468,-53.7152,221,transform
-35.3691,-53.7776,221,transform
-35.2976,-53.8562,221,transform
-35.2385,-53.9092,221,transform
-35.1509,-53.9927,221,transform
-35.0939,-54.0496,221,transform
-35.0187,-54.1035,221,transform
-34.8598,-54.199,221,transform
-34.7184,-54.2545,221,transform
-34.6213,-54.2853,221,transform
-34.4532,-54.3243,221,transform
-34.3453,-54.3402,221,transform
-34.1665,-54.3565,221,transform
-34.0449,-54.3735,221,transform
-33.9342,-54.4026,221,transform
-33.8598,-54.4375,221,transform
-33.8319,-54.4504,221,transform
-33.7545,-54.5038,221,transform
-33.7054,-54.5336,221,transform
-33.635,-54.5804,221,transform
-33.5667,-54.6363,221,transform
-33.5079,-54.6792,221,transform
-33.4353,-54.7257,221,transform
-33.3582,-54.7721,221,transform
-33.2396,-54.8272,221,transform
-33.2302,-54.8323,221,transform
-33.1192,-54.8703,221,transform
-33.0434,-54.8824,221,transform
-32.746,-54.8957,221,transform
-32.6368,-54.8864,221,transform
-32.5321,-54.8797,221,transform
-32.3549,-54.8564,221,transform
-32.2345,-54.8404,221,transform
-32.0779,-54.8173,221,transform
-32.0097,-54.8112,221,transform
-31.8544,-54.8118,221,transform
-31.6688,-54.8278,221,transform
-31.5036,-54.8493,221,transform
-31.3908,-54.8741,221,transform
-31.2878,-54.8793,221,transform
-31.0904,-54.907,221,transform
-30.8449,-54.9379,221,transform
-30.6324,-54.9443,221,transform
-30.4612,-54.9421,221,transform
-30.2928,-54.9294,221,transform
-30.131,-54.9221,221,transform
-30.019,-54.9246,221,transform
-29.8997,-54.9388,221,transform
-29.8423,-54.9485,221,transform
,,221,transform
16.5499,40.6219,222,transform
16.5975,40.5775,222,transform
16.6263,40.5553,222,transform
16.6595,40.5308,222,transform
16.7259,40.4808,222,transform
16.7894,40.4285,222,transform
16.8053,40.4195,222,transform
16.886,40.3461,222,transform
16.9163,40.3215,222,transform
16.9481,40.3003,222,transform
17.0015,40.2535,222,transform
17.0693,40.2021,222,transform
17.1198,40.1608,222,transform
17.1891,40.1071,222,transform
17.2323,40.0624,222,transform
17.2741,40.0277,222,transform
17.3434,39.9794,222,transform
17.433,39.92,222,transform
17.4748,39.8896,222,transform
17.5586,39.8323,222,transform
17.5932,39.8065,222,transform
17.6191,39.7773,222,transform
17.7058,39.7177,222,transform
17.7433,39.6895,222,transform
17.7751,39.6726,222,transform
17.8935,39.5903,222,transform
17.944,39.5553,222,transform
17.9859,39.526,222,transform
18.0177,39.5023,222,transform
18.035,39.491,222,transform
18.0581,39.4695,222,transform
18.1187,39.4288,222,transform
18.136,39.4141,222,transform
18.1461,39.404,222,transform
18.2168,39.3351,222,transform
,,222,transform
18.2168,39.3351,223,transform
18.2616,39.3225,223,transform
18.3021,39.2942,223,transform
18.3425,39.2692,223,transform
18.4161,39.2182,223,transform
18.4666,39.1752,223,transform
18.4941,39.1547,223,transform
18.559,39.1048,223,transform
18.5879,39.0866,223,transform
18.6803,39.0207,223,transform
18.7481,38.9627,223,transform
18.7885,38.9229,223,transform
18.875,38.8398,223,transform
18.9054,38.8329,223,transform
18.9328,38.8158,223,transform
19.0151,38.7553,223,transform
19.0988,38.6971,223,transform
19.1566,38.6514,223,transform
19.2042,38.6091,223,transform
19.2359,38.5806,223,transform
19.3254,38.521,223,transform
19.412,38.4534,223,transform
19.4568,38.4202,223,transform
19.5203,38.3686,223,transform
19.5419,38.3468,223,transform
19.5996,38.2975,223,transform
19.6097,38.2917,223,transform
19.6617,38.2618,223,transform
19.6964,38.2377,223,transform
19.7642,38.1825,223,transform
19.7959,38.1537,223,transform
19.8522,38.1054,223,transform
19.8912,38.0766,223,transform
,,223,transform
66.689,25.1933,224,transform
66.4602,25.1772,224,transform
66.4453,25.0151,224,transform
66.2615,24.7352,224,transform
66.0791,24.5139,224,transform
65.8803,24.327,224,transform
65.6083,24.1285,224,transform
65.3016,23.9333,224,transform
64.9724,23.7791,224,transform
64.6654,23.6219,224,transform
64.274,23.4726,224,transform
63.8144,23.342,224,transform
63.4401,23.1952,224,transform
63.1179,22.9903,224,transform
62.7919,22.6675,224,transform
62.4594,22.2597,224,transform
62.0865,21.8482,224,transform
61.7534,21.3805,224,transform
61.4165,20.8409,224,transform
61.1148,20.3501,224,transform
60.8028,19.7883,224,transform
60.5163,19.2503,224,transform
60.3094,18.8169,224,transform
60.195,18.4093,224,transform
60.0661,17.8926,224,transform
59.9645,17.4521,224,transform
59.9155,17.073,224,transform
59.9197,16.7681,224,transform
59.9242,16.3791,224,transform
59.8882,15.9869,224,transform
59.7878,15.535,224,transform
59.625,15.133,224,transform
59.4631,14.8216,224,transform
59.2262,14.4702,224,transform
58.9087,13.976,224,transform
58.3529,12.7844,224,transform
,,224,transform
34.4479,27.5084,225,transform
34.5913,27.8977,225,transform
34.5254,27.9448,225,transform
34.5756,28.0823,225,transform
34.6315,28.1522,225,transform
34.6989,28.236,225,transform
34.7562,28.3465,225,transform
34.8064,28.4935,225,transform
34.8337,28.5986,225,transform
34.7677,28.6378,225,transform
34.8652,28.8804,225,transform
34.7921,28.9057,225,transform
34.8867,29.1489,225,transform
34.9742,29.3727,225,transform
34.9168,29.4066,225,transform
34.9928,29.5672,225,transform
35.0903,29.8138,225,transform
35.1606,30.005,225,transform
35.2323,30.1895,225,transform
35.271,30.3488,225,transform
35.3613,30.6233,225,transform
35.433,30.8203,225,transform
35.4761,31.023,225,transform
35.5162,31.176,225,transform
35.5391,31.3177,225,transform
35.5764,31.5034,225,transform
35.5893,31.6397,225,transform
35.5076,31.663,225,transform
35.532,31.8345,225,transform
35.5477,31.9409,225,transform
35.5592,32.0912,225,transform
35.5879,32.279,225,transform
35.6166,32.4883,225,transform
35.6266,32.6194,225,transform
35.6323,32.7613,225,transform
35.5822,32.7722,225,transform
35.5994,32.9405,225,transform
35.6108,33.0915,225,transform
35.6194,33.247,225,transform
35.6381,33.4083,225,transform
35.6668,33.5153,225,transform
35.7026,33.6029,225,transform
35.7671,33.7072,225,transform
35.8259,33.8079,225,transform
35.8861,33.9072,225,transform
35.9478,34.0111,225,transform
36.0367,34.109,225,transform
36.1213,34.221,225,transform
36.1916,34.2948,225,transform
36.2504,34.3674,225,transform
36.3005,34.4601,225,transform
36.3421,34.5918,225,transform
36.3593,34.6902,225,transform
36.3593,34.8109,225,transform
36.3679,34.9527,225,transform
36.3737,35.0683,225,transform
36.3665,35.2403,225,transform
36.3737,35.3519,225,transform
36.3722,35.4506,225,transform
36.2991,35.4787,225,transform
36.3149,35.5971,225,transform
36.3321,35.672,225,transform
36.3708,35.7375,225,transform
36.4138,35.7842,225,transform
36.4468,35.8146,225,transform
36.4855,35.838,225,transform
36.5214,35.8707,225,transform
36.55,35.9092,225,transform
36.583,35.9756,225,transform
36.6131,36.0386,225,transform
36.6346,36.1351,225,transform
36.6619,36.2432,225,transform
36.6949,36.3547,225,transform
36.7207,36.4671,225,transform
36.7737,36.5979,225,transform
36.8053,36.6765,225,transform
36.8454,36.7515,225,transform
36.9085,36.8334,225,transform
36.9745,36.9013,225,transform
37.0189,36.9451,225,transform
37.0777,36.9877,225,transform
37.1179,37.021,225,transform
,,225,transform
99.2247,26.9623,226,transform
99.3002,26.8583,226,transform
99.3825,26.7624,226,transform
99.4397,26.6827,226,transform
99.4991,26.5805,226,transform
99.5632,26.4557,226,transform
99.6455,26.3553,226,transform
99.7347,26.2179,226,transform
99.8193,26.0762,226,transform
99.8948,25.9303,226,transform
99.9794,25.7924,226,transform
100.0755,25.6482,226,transform
100.1555,25.5059,226,transform
100.2516,25.3509,226,transform
100.3499,25.2,226,transform
100.4254,25.0799,226,transform
100.5466,24.9618,226,transform
100.6495,24.8747,226,transform
100.773,24.7667,226,transform
100.8759,24.6732,226,transform
100.9788,24.5651,226,transform
101.1435,24.4382,226,transform
,,226,transform
101.1435,24.4382,227,transform
101.235,24.3361,227,transform
101.331,24.234,227,transform
101.4431,24.1025,227,transform
101.5346,23.9897,227,transform
101.6238,23.8664,227,transform
101.7267,23.7304,227,transform
101.8296,23.6068,227,transform
101.9188,23.5146,227,transform
102.0674,23.4265,227,transform
102.1886,23.3509,227,transform
102.3236,23.2879,227,transform
102.5111,23.2059,227,transform
102.6666,23.166,227,transform
102.8725,23.1029,227,transform
103.0165,23.044,227,transform
103.1904,22.9682,227,transform
103.3344,22.8903,227,transform
103.4991,22.7975,227,transform
103.6226,22.7195,227,transform
103.7552,22.6098,227,transform
103.8902,22.4852,227,transform
104.0503,22.352,227,transform
104.2309,22.2208,227,transform
104.3613,22.1022,227,transform
104.5511,21.9304,227,transform
104.6632,21.8413,227,transform
104.8141,21.7096,227,transform
104.9445,21.5842,227,transform
105.0543,21.4736,227,transform
105.1549,21.3842,227,transform
105.2898,21.2542,227,transform
,,227,transform
105.3813,21.1711,228,transform
105.4751,21.0921,228,transform
105.5437,21.0366,228,transform
,,228,transform
105.6329,20.9683,229,transform
105.706,20.9021,229,transform
105.7907,20.8423,229,transform
,,229,transform
105.8844,20.746,230,transform
105.9393,20.6926,230,transform
106.0331,20.607,230,transform
,,230,transform
106.1291,20.517,231,transform
106.2023,20.4592,231,transform
106.2984,20.382,231,transform
,,231,transform
106.3738,20.3113,232,transform
106.431,20.2576,232,transform
106.492,20.2061,232,transform
,,232,transform
