site_code,year,month,day,hour,minute,second,datetime,time_decimal,midpoint_time,value,value_std_dev,nvalue,latitude,longitude,altitude,elevation,intake_height,qcflag
MLO,1982,12,1,0,0,0,1982-12-01T00:00:00Z,1982.9150684931508,408862800,340.78,0.58,26,19.536,-155.576,3410.0,3397.0,13.0,...
MLO,1983,1,1,0,0,0,1983-01-01T00:00:00Z,1983.0,411541200,341.59,0.43,28,19.536,-155.576,3410.0,3397.0,13.0,...
MLO,1983,2,1,0,0,0,1983-02-01T00:00:00Z,1983.0849315068492,414219600,342.81,0.45,24,19.536,-155.576,3410.0,3397.0,13.0,...
MLO,1983,3,1,0,0,0,1983-03-01T00:00:00Z,1983.1616438356164,416638800,343.34,1.11,27,19.536,-155.576,3410.0,3397.0,13.0,...
MLO,1983,4,1,0,0,0,1983-04-01T00:00:00Z,1983.2465753424656,419317200,345.45,0.53,23,19.536,-155.576,3410.0,3397.0,13.0,...
MLO,1983,5,1,0,0,0,1983-05-01T00:00:00Z,1983.3287671232877,421909200,346.13,0.53,28,19.536,-155.576,3410.0,3397.0,13.0,...
MLO,1983,6,1,0,0,0,1983-06-01T00:00:00Z,1983.4136986301369,424587600,345.77,0.47,20,19.536,-155.576,3410.0,3397.0,13.0,...
MLO,1983,7,1,0,0,0,1983-07-01T00:00:00Z,1983.495890410959,427179600,344.35,0.88,22,19.536,-155.576,3410.0,3397.0,13.0,...
MLO,1983,8,1,0,0,0,1983-08-01T00:00:00Z,1983.580821917808,429858000,342.57,0.85,16,19.536,-155.576,3410.0,3397.0,13.0,...
MLO,1983,9,1,0,0,0,1983-09-01T00:00:00Z,1983.6657534246576,432536400,340.46,0.38,15,19.536,-155.576,3410.0,3397.0,13.0,...
MLO,1983,10,1,0,0,0,1983-10-01T00:00:00Z,1983.7479452054797,435128400,340.45,0.41,20,19.536,-155.576,3410.0,3397.0,13.0,...
MLO,1983,11,1,0,0,0,1983-11-01T00:00:00Z,1983.8328767123287,437806800,341.8,0.52,28,19.536,-155.576,3410.0,3397.0,13.0,...
MLO,1983,12,1,0,0,0,1983-12-01T00:00:00Z,1983.9150684931508,440398800,343.28,0.57,21,19.536,-155.576,3410.0,3397.0,13.0,...
MLO,1984,1,1,0,0,0,1984-01-01T00:00:00Z,1984.0,443077200,344.2,0.44,23,19.536,-155.576,3410.0,3397.0,13.0,...
MLO,1984,2,1,0,0,0,1984-02-01T00:00:00Z,1984.084699453552,445755600,344.94,0.31,23,19.536,-155.576,3410.0,3397.0,13.0,...
MLO,1984,3,1,0,0,0,1984-03-01T00:00:00Z,1984.1639344262296,448261200,345.61,0.42,19,19.536,-155.576,3410.0,3397.0,13.0,...
MLO,1984,4,1,0,0,0,1984-04-01T00:00:00Z,1984.2486338797817,450939600,347.48,0.06,2,19.536,-155.576,3410.0,3397.0,13.0,...
MLO,1984,5,1,0,0,0,1984-05-01T00:00:00Z,1984.330601092896,453531600,347.78,0.42,20,19.536,-155.576,3410.0,3397.0,13.0,...
MLO,1984,6,1,0,0,0,1984-06-01T00:00:00Z,1984.415300546448,456210000,347.15,0.42,20,19.536,-155.576,3410.0,3397.0,13.0,...
MLO,1984,7,1,0,0,0,1984-07-01T00:00:00Z,1984.4972677595629,458802000,345.83,0.66,18,19.536,-155.576,3410.0,3397.0,13.0,...
MLO,1984,8,1,0,0,0,1984-08-01T00:00:00Z,1984.5819672131147,461480400,343.8,1.07,12,19.536,-155.576,3410.0,3397.0,13.0,...
MLO,1984,9,1,0,0,0,1984-09-01T00:00:00Z,1984.6666666666667,464158800,341.56,0.64,14,19.536,-155.576,3410.0,3397.0,13.0,...
MLO,1984,10,1,0,0,0,1984-10-01T00:00:00Z,1984.7486338797817,466750800,341.85,0.47,12,19.536,-155.576,3410.0,3397.0,13.0,...
MLO,1984,11,1,0,0,0,1984-11-01T00:00:00Z,1984.8333333333333,469429200,343.18,0.68,18,19.536,-155.576,3410.0,3397.0,13.0,...
MLO,1984,12,1,0,0,0,1984-12-01T00:00:00Z,1984.915300546448,472021200,345.04,0.88,14,19.536,-155.576,3421.0,3397.0,24.0,...
