site_code,year,month,day,hour,minute,second,datetime,time_decimal,midpoint_time,value,value_std_dev,nvalue,latitude,longitude,altitude,elevation,intake_height,qcflag
SMO,1986,3,1,0,0,0,1986-03-01T00:00:00Z,1986.1616438356164,511333200,346.04,0.43,25,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1986,4,1,0,0,0,1986-04-01T00:00:00Z,1986.2465753424656,514011600,346.24,0.82,26,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1986,5,1,0,0,0,1986-05-01T00:00:00Z,1986.3287671232877,516603600,345.99,0.67,22,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1986,6,1,0,0,0,1986-06-01T00:00:00Z,1986.4136986301369,519282000,346.68,0.48,27,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1986,7,1,0,0,0,1986-07-01T00:00:00Z,1986.495890410959,521874000,346.64,0.71,22,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1986,8,1,0,0,0,1986-08-01T00:00:00Z,1986.580821917808,524552400,346.23,0.36,17,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1986,9,1,0,0,0,1986-09-01T00:00:00Z,1986.6657534246576,527230800,346.41,0.17,26,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1986,10,1,0,0,0,1986-10-01T00:00:00Z,1986.7479452054797,529822800,346.46,0.21,28,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1986,11,1,0,0,0,1986-11-01T00:00:00Z,1986.8328767123287,532501200,346.41,0.27,23,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1986,12,1,0,0,0,1986-12-01T00:00:00Z,1986.9150684931508,535093200,346.53,0.33,25,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1987,1,1,0,0,0,1987-01-01T00:00:00Z,1987.0,537771600,347.0,0.59,24,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1987,2,1,0,0,0,1987-02-01T00:00:00Z,1987.0849315068492,540450000,347.25,0.64,24,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1987,3,1,0,0,0,1987-03-01T00:00:00Z,1987.1616438356164,542869200,347.2,0.49,26,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1987,4,1,0,0,0,1987-04-01T00:00:00Z,1987.2465753424656,545547600,346.86,0.67,24,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1987,5,1,0,0,0,1987-05-01T00:00:00Z,1987.3287671232877,548139600,348.13,0.87,16,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1987,6,1,0,0,0,1987-06-01T00:00:00Z,1987.4136986301369,550818000,348.33,0.64,15,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1987,7,1,0,0,0,1987-07-01T00:00:00Z,1987.495890410959,553410000,348.93,0.91,17,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1987,8,1,0,0,0,1987-08-01T00:00:00Z,1987.580821917808,556088400,348.2,0.23,13,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1987,9,1,0,0,0,1987-09-01T00:00:00Z,1987.6657534246576,558766800,348.37,0.16,14,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1987,10,1,0,0,0,1987-10-01T00:00:00Z,1987.7479452054797,561358800,348.54,0.24,19,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1987,11,1,0,0,0,1987-11-01T00:00:00Z,1987.8328767123287,564037200,348.73,0.21,27,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1987,12,1,0,0,0,1987-12-01T00:00:00Z,1987.9150684931508,566629200,349.21,0.19,29,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1988,1,1,0,0,0,1988-01-01T00:00:00Z,1988.0,569307600,349.67,0.3,29,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1988,2,1,0,0,0,1988-02-01T00:00:00Z,1988.084699453552,571986000,350.02,0.34,21,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1988,3,1,0,0,0,1988-03-01T00:00:00Z,1988.1639344262296,574491600,350.1,0.76,25,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1988,4,1,0,0,0,1988-04-01T00:00:00Z,1988.2486338797817,577170000,351.47,1.58,22,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1988,5,1,0,0,0,1988-05-01T00:00:00Z,1988.330601092896,579762000,350.09,1.02,27,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1988,6,1,0,0,0,1988-06-01T00:00:00Z,1988.415300546448,582440400,350.08,0.65,28,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1988,7,1,0,0,0,1988-07-01T00:00:00Z,1988.4972677595629,585032400,350.36,0.47,28,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1988,8,1,0,0,0,1988-08-01T00:00:00Z,1988.5819672131147,587710800,350.42,0.37,28,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1988,9,1,0,0,0,1988-09-01T00:00:00Z,1988.6666666666667,590389200,349.97,0.2,30,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1988,10,1,0,0,0,1988-10-01T00:00:00Z,1988.7486338797817,592981200,350.32,0.26,31,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1988,11,1,0,0,0,1988-11-01T00:00:00Z,1988.8333333333333,595659600,350.79,0.24,29,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1988,12,1,0,0,0,1988-12-01T00:00:00Z,1988.915300546448,598251600,351.3,0.23,20,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1989,1,1,0,0,0,1989-01-01T00:00:00Z,1989.0,600930000,351.63,0.24,29,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1989,2,1,0,0,0,1989-02-01T00:00:00Z,1989.0849315068492,603608400,351.93,0.27,28,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1989,3,1,0,0,0,1989-03-01T00:00:00Z,1989.1616438356164,606027600,351.72,0.77,30,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1989,4,1,0,0,0,1989-04-01T00:00:00Z,1989.2465753424656,608706000,351.72,0.66,16,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1989,5,1,0,0,0,1989-05-01T00:00:00Z,1989.3287671232877,611298000,352.03,0.73,29,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1989,6,1,0,0,0,1989-06-01T00:00:00Z,1989.4136986301369,613976400,351.26,0.49,25,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1989,7,1,0,0,0,1989-07-01T00:00:00Z,1989.495890410959,616568400,351.64,0.51,23,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1989,8,1,0,0,0,1989-08-01T00:00:00Z,1989.580821917808,619246800,351.59,0.3,22,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1989,9,1,0,0,0,1989-09-01T00:00:00Z,1989.6657534246576,621925200,351.46,0.13,27,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1989,10,1,0,0,0,1989-10-01T00:00:00Z,1989.7479452054797,624517200,351.54,0.22,29,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1989,11,1,0,0,0,1989-11-01T00:00:00Z,1989.8328767123287,627195600,351.94,0.24,27,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1989,12,1,0,0,0,1989-12-01T00:00:00Z,1989.9150684931508,629787600,352.16,0.35,24,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1990,1,1,0,0,0,1990-01-01T00:00:00Z,1990.0,632466000,352.55,0.34,31,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1990,2,1,0,0,0,1990-02-01T00:00:00Z,1990.0849315068492,635144400,353.4,0.29,3,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1990,3,1,0,0,0,1990-03-01T00:00:00Z,1990.1616438356164,637563600,-999.99,-99.99,0,-14.247,-170.564,32.1,42.0,-9.9,*..
SMO,1990,4,1,0,0,0,1990-04-01T00:00:00Z,1990.2465753424656,640242000,-999.99,-99.99,0,-14.247,-170.564,32.1,42.0,-9.9,*..
SMO,1990,5,1,0,0,0,1990-05-01T00:00:00Z,1990.3287671232877,642834000,352.38,0.36,27,-14.247,-170.564,53.0,42.0,11.0,...
SMO,1990,6,1,0,0,0,1990-06-01T00:00:00Z,1990.4136986301369,645512400,353.14,0.38,29,-14.247,-170.564,53.0,42.0,11.0,...
