FID,Volcano_Number,Volcano_Name,Eruption_Number,Activity_Type,ExplosivityIndexMax,ExplosivityIndexModifier,ActivityArea,ActivityUnit,StartEvidenceMethod,StartDateYearModifier,StartDateYear,StartDateYearUncertainty,StartDateDayModifier,StartDateMonth,StartDateDay,StartDateDayUncertainty,EndDateYearModifier,EndDateYear,EndDateYearUncertainty,EndDateDayModifier,EndDateMonth,EndDateDay,EndDateDayUncertainty,GeoLocation
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_780c,267020,Karangetang,20776,Confirmed Eruption,2.0,,Crater II,,Observations: Reported,,2012,,,5.0,14.0,,,2013.0,,,9.0,5.0,,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_780d,267020,Karangetang,22574,Confirmed Eruption,1.0,,?Southern Crater,,Observations: Satellite (visual),,2018,,,7.0,4.0,,,2018.0,,,7.0,4.0,,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_780e,267020,Karangetang,22575,Confirmed Eruption,2.0,,Uncertain which summit crater,,Observations: Reported,,2021,,,10.0,25.0,,,2022.0,,?,1.0,10.0,,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_780f,267020,Karangetang,22576,Uncertain Eruption,,,"Kawah Dua (North Crater, Second Crater)",,Observations: Satellite (infrared),,2022,,,9.0,1.0,15.0,,2022.0,,,10.0,15.0,15.0,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7810,267020,Karangetang,22577,Confirmed Eruption,0.0,,"Kawah Utama, Main Crater, South Crater",,Observations: Reported,,2023,,,2.0,8.0,,,2023.0,,,9.0,5.0,,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7811,267020,Karangetang,16539,Confirmed Eruption,3.0,?,,,Observations: Reported,,1999,,<,3.0,16.0,15.0,,2003.0,,,10.0,28.0,,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7812,267020,Karangetang,16540,Confirmed Eruption,2.0,,,,Observations: Reported,,2004,,?,4.0,2.0,,,2005.0,,?,8.0,5.0,,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7813,267020,Karangetang,16541,Confirmed Eruption,1.0,,,,Observations: Reported,,2006,,,7.0,3.0,,,2007.0,,>,10.0,16.0,15.0,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7814,267020,Karangetang,16542,Uncertain Eruption,1.0,?,,,Observations: Aviation,,2008,,,3.0,12.0,,,2008.0,,,3.0,12.0,,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7815,267020,Karangetang,16543,Confirmed Eruption,2.0,,,,Observations: Reported,,2008,,?,11.0,29.0,,,2010.0,,?,3.0,24.0,,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7816,267020,Karangetang,16544,Confirmed Eruption,3.0,?,Crater I (S crater),,Observations: Reported,,2010,,,8.0,6.0,,,2010.0,,?,12.0,16.0,15.0,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7817,267020,Karangetang,16533,Confirmed Eruption,3.0,,Summit and SW flank (1443 m),,Observations: Reported,,1983,,,5.0,16.0,15.0,,1988.0,,>,12.0,31.0,,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7818,267020,Karangetang,16534,Confirmed Eruption,1.0,,,,Observations: Reported,,1989,,,7.0,16.0,15.0,,1989.0,,,7.0,16.0,15.0,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7819,267020,Karangetang,16535,Confirmed Eruption,2.0,,,,Observations: Reported,,1991,,<,7.0,2.0,,,1993.0,,>,12.0,31.0,,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_781a,267020,Karangetang,16536,Confirmed Eruption,1.0,,,,Observations: Reported,,1995,,,11.0,9.0,,,1995.0,,,12.0,17.0,,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_781b,267020,Karangetang,16537,Confirmed Eruption,1.0,,,,Observations: Reported,,1996,,<,10.0,1.0,,,1997.0,,>,6.0,16.0,15.0,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_781c,267020,Karangetang,16538,Confirmed Eruption,1.0,,,,Observations: Reported,,1998,,,7.0,5.0,4.0,,,,,,,,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_781d,267020,Karangetang,16527,Confirmed Eruption,3.0,,,,Observations: Reported,,1972,,,1.0,16.0,15.0,,1976.0,,,4.0,5.0,,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_781e,267020,Karangetang,16528,Confirmed Eruption,2.0,,South flank (1100 m) and summit,,Observations: Reported,,1976,,,9.0,15.0,,,1977.0,,,9.0,16.0,15.0,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_781f,267020,Karangetang,16529,Confirmed Eruption,1.0,,,,Observations: Reported,,1978,,,2.0,22.0,,,1978.0,,,12.0,18.0,,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7820,267020,Karangetang,16530,Confirmed Eruption,1.0,,"NNW flank, 1300 m (Kawah Maralebule)",,Observations: Reported,,1979,,,5.0,31.0,,,1979.0,,,5.0,31.0,,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7821,267020,Karangetang,16531,Confirmed Eruption,1.0,,,,Observations: Reported,,1980,,,3.0,24.0,,,1980.0,,,9.0,13.0,,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7822,267020,Karangetang,16532,Confirmed Eruption,1.0,,,,Observations: Reported,,1982,,,7.0,2.0,182.0,,,,,,,,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7823,267020,Karangetang,16521,Confirmed Eruption,2.0,,,,Observations: Reported,,1961,,,2.0,28.0,,,1961.0,,,4.0,16.0,15.0,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7824,267020,Karangetang,16522,Confirmed Eruption,2.0,,,,Observations: Reported,,1961,,,10.0,9.0,,,1961.0,,>,10.0,19.0,,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7825,267020,Karangetang,16523,Confirmed Eruption,2.0,,,,Observations: Reported,,1962,,,1.0,29.0,,,1963.0,,,12.0,16.0,15.0,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7826,267020,Karangetang,16524,Confirmed Eruption,2.0,,,,Observations: Reported,,1965,,,4.0,5.0,4.0,,1967.0,,,6.0,16.0,15.0,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7827,267020,Karangetang,16525,Confirmed Eruption,2.0,,,,Observations: Reported,,1967,,,11.0,29.0,,,1967.0,,,12.0,2.0,,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7828,267020,Karangetang,16526,Confirmed Eruption,2.0,,,,Observations: Reported,,1970,,,11.0,27.0,,,1971.0,,,3.0,16.0,15.0,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7829,267020,Karangetang,16515,Confirmed Eruption,2.0,,,,Observations: Reported,,1947,,,2.0,9.0,,,1947.0,,,2.0,9.0,,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_782a,267020,Karangetang,16516,Confirmed Eruption,2.0,,,,Observations: Reported,,1947,,,12.0,1.0,,,1947.0,,,12.0,21.0,,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_782b,267020,Karangetang,16517,Confirmed Eruption,2.0,,,,Observations: Reported,,1948,,,12.0,16.0,15.0,,,,,,,,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_782c,267020,Karangetang,16518,Confirmed Eruption,2.0,,,,Observations: Reported,,1949,,,9.0,14.0,,,,,,,,,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_782d,267020,Karangetang,16519,Confirmed Eruption,2.0,,"Craters I, II and III",,Observations: Reported,,1952,,,2.0,16.0,15.0,,1952.0,,,6.0,30.0,,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_782e,267020,Karangetang,16520,Confirmed Eruption,2.0,,,,Observations: Reported,,1953,,,7.0,2.0,182.0,,,,,,,,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_782f,267020,Karangetang,16509,Confirmed Eruption,2.0,,Crater IV,,Observations: Reported,,1930,,,2.0,4.0,,,1930.0,,,2.0,6.0,,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7830,267020,Karangetang,16510,Confirmed Eruption,2.0,,,,Observations: Reported,,1930,,?,11.0,16.0,15.0,,,,,,,,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7831,267020,Karangetang,16511,Confirmed Eruption,2.0,,,,Observations: Reported,,1935,,,8.0,31.0,,,,,,,,,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7832,267020,Karangetang,16512,Confirmed Eruption,2.0,,,,Observations: Reported,,1940,,,3.0,1.0,,,1940.0,,,3.0,9.0,,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7833,267020,Karangetang,16513,Confirmed Eruption,2.0,,,,Observations: Reported,,1940,,,6.0,20.0,,,1940.0,,,8.0,23.0,,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7834,267020,Karangetang,16514,Confirmed Eruption,2.0,,,,Observations: Reported,,1941,,,10.0,30.0,,,1941.0,,,10.0,30.0,,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7835,267020,Karangetang,16503,Confirmed Eruption,2.0,,,,Observations: Reported,,1900,,,7.0,2.0,182.0,,,,,,,,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7836,267020,Karangetang,16504,Confirmed Eruption,2.0,,,,Observations: Reported,,1905,,,5.0,21.0,,,1905.0,,,5.0,22.0,,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7837,267020,Karangetang,16505,Confirmed Eruption,2.0,,Crater V,,Observations: Reported,,1921,,,3.0,16.0,15.0,,1921.0,,>,6.0,16.0,15.0,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7838,267020,Karangetang,16506,Confirmed Eruption,2.0,,Crater IV,,Observations: Reported,,1922,,,5.0,4.0,,,1922.0,,,12.0,13.0,,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7839,267020,Karangetang,16507,Confirmed Eruption,2.0,,,,Observations: Reported,,1924,,,5.0,16.0,15.0,,,,,,,,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_783a,267020,Karangetang,16508,Confirmed Eruption,2.0,,,,Observations: Reported,,1926,,,10.0,16.0,15.0,,,,,,,,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_783b,267020,Karangetang,16497,Confirmed Eruption,2.0,,,,Observations: Reported,,1864,,,6.0,6.0,,,,,,,,,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_783c,267020,Karangetang,16498,Confirmed Eruption,2.0,,Crater II?,,Observations: Reported,,1883,,,8.0,25.0,,,1883.0,,,8.0,26.0,,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_783d,267020,Karangetang,16499,Confirmed Eruption,2.0,,Crater III,,Observations: Reported,,1886,,,4.0,25.0,,,1886.0,,>,6.0,19.0,,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_783e,267020,Karangetang,16500,Confirmed Eruption,2.0,,,,Observations: Reported,,1887,,,5.0,27.0,,,1887.0,,,5.0,27.0,,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_783f,267020,Karangetang,16501,Confirmed Eruption,2.0,,,,Observations: Reported,,1892,,?,6.0,14.0,,,,,,,,,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7840,267020,Karangetang,16502,Confirmed Eruption,2.0,,,,Observations: Reported,,1899,,,7.0,2.0,182.0,,,,,,,,POINT (125.407 2.781)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7841,267030,Banua Wuhu,16545,Confirmed Eruption,2.0,,,,Observations: Reported,,1835,,,4.0,23.0,,,1835.0,,,4.0,26.0,,POINT (125.4422 3.1463)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7842,267030,Banua Wuhu,16546,Confirmed Eruption,2.0,,,,Observations: Reported,,1889,,,9.0,6.0,,,1889.0,,,9.0,9.0,,POINT (125.4422 3.1463)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7843,267030,Banua Wuhu,16547,Confirmed Eruption,2.0,,,,Observations: Reported,,1895,,,7.0,16.0,15.0,,1895.0,,,12.0,26.0,5.0,POINT (125.4422 3.1463)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7844,267030,Banua Wuhu,16548,Confirmed Eruption,2.0,,,,Observations: Reported,,1904,,,4.0,17.0,,,1904.0,,,4.0,18.0,,POINT (125.4422 3.1463)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7845,267030,Banua Wuhu,16549,Confirmed Eruption,2.0,,,,Observations: Reported,,1904,,,8.0,27.0,,,,,,,,,POINT (125.4422 3.1463)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7846,267030,Banua Wuhu,16550,Confirmed Eruption,3.0,,,,Observations: Reported,,1918,,,7.0,18.0,,,1919.0,,,12.0,1.0,30.0,POINT (125.4422 3.1463)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7847,267030,Banua Wuhu,16551,Uncertain Eruption,0.0,,,,,,1968,,,9.0,5.0,,,1968.0,,,9.0,9.0,4.0,POINT (125.4422 3.1463)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7848,267040,Awu,16552,Uncertain Eruption,3.0,^,,,,,1640,,,12.0,0.0,,,1641.0,,,1.0,4.0,,POINT (125.447 3.689)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7849,267040,Awu,16553,Confirmed Eruption,2.0,?,,,Observations: Reported,,1646,5.0,,0.0,0.0,,,,,,,,,POINT (125.447 3.689)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_784a,267040,Awu,16554,Uncertain Eruption,,,,,,,1699,,,0.0,0.0,,,,,,,,,POINT (125.447 3.689)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_784b,267040,Awu,16555,Confirmed Eruption,3.0,,,,Observations: Reported,,1711,,,12.0,10.0,,,1711.0,,,12.0,16.0,,POINT (125.447 3.689)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_784c,267040,Awu,16556,Confirmed Eruption,4.0,?,,,Observations: Reported,,1812,,,8.0,6.0,,,1812.0,,,8.0,8.0,,POINT (125.447 3.689)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_784d,267040,Awu,16557,Confirmed Eruption,3.0,?,,,Observations: Reported,,1856,,,3.0,2.0,,,1856.0,,,3.0,17.0,,POINT (125.447 3.689)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_784e,267040,Awu,16570,Confirmed Eruption,2.0,,,,Observations: Reported,,2004,,<,6.0,2.0,,,2004.0,,?,8.0,16.0,15.0,POINT (125.447 3.689)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_784f,267040,Awu,16564,Confirmed Eruption,0.0,,,,Observations: Reported,,1921,,,2.0,16.0,15.0,,1921.0,,,10.0,1.0,90.0,POINT (125.447 3.689)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7850,267040,Awu,16565,Confirmed Eruption,0.0,,,,Observations: Reported,,1922,,,6.0,20.0,,,1922.0,,,9.0,16.0,15.0,POINT (125.447 3.689)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7851,267040,Awu,16566,Confirmed Eruption,2.0,,,,Observations: Reported,,1930,,,12.0,16.0,15.0,,1931.0,,,12.0,16.0,15.0,POINT (125.447 3.689)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7852,267040,Awu,16567,Confirmed Eruption,4.0,,,,Observations: Reported,,1966,,,8.0,12.0,,,1966.0,,,10.0,16.0,15.0,POINT (125.447 3.689)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7853,267040,Awu,16568,Uncertain Eruption,2.0,,,,,,1968,,,8.0,16.0,15.0,,1968.0,,,9.0,16.0,15.0,POINT (125.447 3.689)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7854,267040,Awu,16569,Confirmed Eruption,1.0,,SE part of summit crater,,Observations: Reported,,1992,,,4.0,7.0,9.0,,,,,,,,POINT (125.447 3.689)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7855,267040,Awu,16558,Confirmed Eruption,2.0,,,,Observations: Reported,,1875,,,8.0,16.0,15.0,,1875.0,,,8.0,16.0,15.0,POINT (125.447 3.689)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7856,267040,Awu,16559,Confirmed Eruption,2.0,,,,Observations: Reported,,1883,,,8.0,25.0,,,1883.0,,,8.0,26.0,,POINT (125.447 3.689)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7857,267040,Awu,16560,Confirmed Eruption,2.0,,,,Observations: Reported,,1885,,,8.0,18.0,,,,,,,,,POINT (125.447 3.689)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7858,267040,Awu,16561,Confirmed Eruption,3.0,,,,Observations: Reported,,1892,,,6.0,7.0,,,1892.0,,?,6.0,12.0,,POINT (125.447 3.689)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7859,267040,Awu,16562,Confirmed Eruption,2.0,,,,Observations: Reported,,1893,,,7.0,2.0,182.0,,,,,,,,POINT (125.447 3.689)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_785a,267040,Awu,16563,Confirmed Eruption,2.0,,,,Observations: Reported,,1913,,,3.0,14.0,,,1913.0,,,3.0,14.0,,POINT (125.447 3.689)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_785b,268010,Dukono,16573,Confirmed Eruption,3.0,,,,Observations: Reported,,1550,,,11.0,20.0,20.0,,,,,,,,POINT (127.8783 1.6992)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_785c,268010,Dukono,16574,Confirmed Eruption,,,East flank of Tolo,,Observations: Reported,,1719,150.0,,0.0,0.0,,,,,,,,,POINT (127.8783 1.6992)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_785d,268010,Dukono,16575,Confirmed Eruption,2.0,,,,Observations: Reported,?,1868,,,7.0,2.0,182.0,,,,,,,,POINT (127.8783 1.6992)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_785e,268010,Dukono,16576,Confirmed Eruption,2.0,,,,Observations: Reported,,1901,,,7.0,2.0,182.0,,,,,,,,POINT (127.8783 1.6992)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_785f,268010,Dukono,16577,Confirmed Eruption,3.0,,Malupang Magiwe and Malupang Warirang,,Observations: Reported,,1933,,,8.0,13.0,,>,2026.0,,,3.0,16.0,,POINT (127.8783 1.6992)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7860,268030,Ibu,16578,Confirmed Eruption,2.0,,,,Observations: Reported,,1911,,,8.0,30.0,,,1911.0,,,9.0,1.0,,POINT (127.6324 1.4941)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7861,268030,Ibu,16579,Confirmed Eruption,2.0,,,,Observations: Reported,,1998,,,12.0,18.0,,,1999.0,,>,9.0,16.0,15.0,POINT (127.6324 1.4941)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7862,268030,Ibu,16580,Confirmed Eruption,0.0,,,,Observations: Reported,,2001,,?,5.0,28.0,,,2001.0,,?,10.0,3.0,,POINT (127.6324 1.4941)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7863,268030,Ibu,16581,Confirmed Eruption,0.0,?,,,Observations: Reported,,2004,,?,5.0,16.0,15.0,,2005.0,,?,2.0,22.0,,POINT (127.6324 1.4941)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7864,268030,Ibu,16582,Confirmed Eruption,2.0,,,,Observations: Reported,,2008,,,4.0,5.0,,>,2026.0,,,3.0,25.0,,POINT (127.6324 1.4941)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7865,268040,Gamkonora,16583,Confirmed Eruption,3.0,^,,,Observations: Reported,,1564,,,12.0,31.0,365.0,,,,,,,,POINT (127.53 1.38)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7866,268040,Gamkonora,16584,Confirmed Eruption,5.0,?,,,Observations: Reported,,1673,,,5.0,20.0,,,,,,,,,POINT (127.53 1.38)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7867,268040,Gamkonora,16585,Confirmed Eruption,2.0,,,,Observations: Reported,,1885,5.0,,7.0,2.0,182.0,,,,,,,,POINT (127.53 1.38)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7868,268040,Gamkonora,16586,Confirmed Eruption,2.0,?,,,Observations: Reported,,1911,,,7.0,2.0,182.0,,,,,,,,POINT (127.53 1.38)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7869,268040,Gamkonora,16587,Confirmed Eruption,2.0,,,,Observations: Reported,,1917,,,10.0,18.0,,,1917.0,,,10.0,18.0,,POINT (127.53 1.38)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_786a,268040,Gamkonora,16588,Confirmed Eruption,1.0,?,,,Observations: Reported,,1926,,,6.0,16.0,15.0,,,,,,,,POINT (127.53 1.38)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_786b,268040,Gamkonora,16595,Confirmed Eruption,2.0,,,,Observations: Reported,,2007,,,7.0,8.0,,,2007.0,,?,7.0,16.0,,POINT (127.53 1.38)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_786c,268040,Gamkonora,20915,Uncertain Eruption,1.0,,,,Observations: Reported,,2013,,,1.0,23.0,,,2013.0,,,5.0,27.0,,POINT (127.53 1.38)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_786d,268040,Gamkonora,16589,Confirmed Eruption,2.0,,,,Observations: Reported,,1949,,,7.0,2.0,182.0,,,,,,,,POINT (127.53 1.38)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_786e,268040,Gamkonora,16590,Confirmed Eruption,2.0,,,,Observations: Reported,,1950,,,10.0,16.0,15.0,,,,,,,,POINT (127.53 1.38)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_786f,268040,Gamkonora,16591,Confirmed Eruption,2.0,,,,Observations: Reported,,1951,,,7.0,2.0,182.0,,,,,,,,POINT (127.53 1.38)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7870,268040,Gamkonora,16592,Confirmed Eruption,2.0,,,,Observations: Reported,,1952,,,7.0,16.0,,,1952.0,,,9.0,5.0,4.0,POINT (127.53 1.38)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7871,268040,Gamkonora,16593,Confirmed Eruption,1.0,,,,Observations: Reported,,1981,,,3.0,4.0,,,1981.0,,,7.0,25.0,,POINT (127.53 1.38)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7872,268040,Gamkonora,16594,Confirmed Eruption,1.0,,,,Observations: Reported,,1987,,,4.0,13.0,,,1987.0,,,4.0,26.0,,POINT (127.53 1.38)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7873,283001,Abu,17369,Confirmed Eruption,,,Kasa-yama,,Radiogenic: Thermoluminescence,?,-6850,,,0.0,0.0,,,,,,,,,POINT (131.5167 34.4833)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7874,283002,Sanbesan,17370,Confirmed Eruption,,,,,Isotopic: 14C (calibrated),,-3550,50.0,,0.0,0.0,,,,,,,,,POINT (132.622 35.141)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7875,283002,Sanbesan,17371,Confirmed Eruption,4.0,,Taihei-zan,,Correlation: Tephrochronology,?,-1920,,,0.0,0.0,,,,,,,,,POINT (132.622 35.141)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7876,283002,Sanbesan,17372,Confirmed Eruption,,,,,Isotopic: 14C (calibrated),,650,50.0,,0.0,0.0,,,,,,,,,POINT (132.622 35.141)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7877,283010,Izu-Tobu,17373,Confirmed Eruption,3.0,,Akakubo,,Correlation: Tephrochronology,?,-8050,,,0.0,0.0,,,,,,,,,POINT (139.095 34.903)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7878,283010,Izu-Tobu,17374,Confirmed Eruption,4.0,,Omuro-yama,,Isotopic: 14C (calibrated),,-2100,100.0,,0.0,0.0,,,,,,,,,POINT (139.095 34.903)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a057131ca4_7879,283010,Izu-Tobu,17375,Confirmed Eruption,,,Yoichizaka,,Correlation: Tephrochronology,?,-2050,,,0.0,0.0,,,,,,,,,POINT (139.095 34.903)
