time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-02-18T19:05:02.290Z,36.2143333,-118.1296667,3.32,2.07,ml,21.0,101,0.2286,0.19,ci,ci37434685,2020-02-20T16:56:17.183Z,"14km SW of Olancha, CA",earthquake,0.28,1.47,0.149,8,reviewed,ci,ci
2020-02-18T19:11:21.730Z,36.2115,-118.1273333,2.43,2.08,ml,29.0,100,0.2311,0.13,ci,ci39075807,2020-02-21T17:45:42.854Z,"14km SW of Olancha, CA",earthquake,0.2,0.7,0.184,28,reviewed,ci,ci
2020-02-19T01:41:50.090Z,36.2111667,-118.1295,2.25,2.53,ml,43.0,86,0.2317,0.14,ci,ci39076271,2021-10-12T21:39:56.980Z,"14km SW of Olancha, CA",earthquake,0.15,0.68,0.117,52,reviewed,ci,ci
2020-02-19T05:46:09.320Z,35.8638333,-117.6856667,7.89,2.26,ml,40.0,45,0.02663,0.11,ci,ci39076503,2024-03-01T22:32:37.661Z,"22 km ESE of Little Lake, CA",earthquake,0.12,0.27,0.145,28,reviewed,ci,ci
2020-02-19T07:49:05.750Z,36.2126667,-118.1285,2.12,2.36,ml,41.0,86,0.2301,0.13,ci,ci39076671,2021-10-12T21:30:46.560Z,"14km SW of Olancha, CA",earthquake,0.15,0.64,0.132,43,reviewed,ci,ci
2020-02-19T14:29:14.380Z,35.668,-117.4823333,0.46,2.09,ml,47.0,64,0.02278,0.13,ci,ci39076879,2024-04-02T17:28:42.555Z,"13 km SSW of Searles Valley, CA",earthquake,0.14,31.61,0.165,20,reviewed,ci,ci
2020-02-20T07:12:30.960Z,35.9293333,-117.7048333,4.22,2.78,ml,52.0,25,0.02709,0.16,ci,ci39077847,2021-08-10T21:05:41.000Z,"18km E of Little Lake, CA",earthquake,0.13,0.26,0.121,23,reviewed,ci,ci
2020-02-20T08:53:20.270Z,35.6265,-117.4731667,8.79,3.18,ml,57.0,53,0.0193,0.14,ci,ci39077911,2021-10-12T21:34:51.140Z,"17km SSW of Searles Valley, CA",earthquake,0.12,0.26,0.159,281,reviewed,ci,ci
2020-02-20T19:00:18.690Z,35.606,-117.412,4.23,2.39,ml,47.0,50,0.02563,0.13,ci,ci39078503,2021-09-29T21:27:39.860Z,"18km S of Trona, CA",earthquake,0.13,0.24,0.205,20,reviewed,ci,ci
2020-02-21T01:10:26.360Z,35.8148333,-117.6363333,7.01,2.43,ml,50.0,30,0.03157,0.16,ci,ci39079063,2021-10-12T22:52:10.730Z,"22km WNW of Searles Valley, CA",earthquake,0.14,0.3,0.158,114,reviewed,ci,ci
2020-02-21T03:11:41.100Z,35.686,-117.4698333,4.48,2.1,ml,37.0,65,0.09948,0.11,ci,ci39079207,2023-05-11T19:42:17.260Z,"11km SSW of Searles Valley, CA",earthquake,0.12,0.38,0.153,38,reviewed,ci,ci
2020-02-21T18:39:39.620Z,35.6703333,-117.53,8.85,3.11,ml,72.0,37,0.04935,0.15,ci,ci39079791,2021-10-12T22:28:29.061Z,"14km ENE of Ridgecrest, CA",earthquake,0.1,0.24,0.078,21,reviewed,ci,ci
2020-02-22T07:22:49.670Z,35.776,-117.6183333,9.82,2.61,ml,54.0,33,0.01612,0.15,ci,ci39080439,2021-10-12T22:33:51.580Z,"18km NNE of Ridgecrest, CA",earthquake,0.13,0.25,0.157,74,reviewed,ci,ci
2020-02-22T11:22:03.160Z,35.7193333,-117.5591667,5.98,2.02,ml,39.0,54,0.1011,0.12,ci,ci39080583,2023-06-13T22:08:32.590Z,"15km WSW of Searles Valley, CA",earthquake,0.12,0.56,0.134,39,reviewed,ci,ci
2020-02-23T00:56:00.520Z,35.6536667,-117.5498333,7.85,2.45,ml,47.0,45,0.05939,0.12,ci,ci39081063,2021-10-12T22:45:40.498Z,"12km ENE of Ridgecrest, CA",earthquake,0.12,0.29,0.148,70,reviewed,ci,ci
2020-02-23T10:28:08.530Z,35.3541667,-117.82,5.94,2.1,ml,41.0,45,0.08909,0.18,ci,ci39081287,2020-02-25T19:20:36.947Z,"17km W of Johannesburg, CA",earthquake,0.19,0.62,0.225,47,reviewed,ci,ci
2020-02-24T13:29:21.180Z,35.5823333,-117.353,4.23,2.34,ml,48.0,67,0.02965,0.15,ci,ci39082039,2021-10-12T22:56:04.242Z,"20km S of Trona, CA",earthquake,0.19,0.24,0.156,52,reviewed,ci,ci
2020-02-24T16:59:29.040Z,35.9128333,-117.6768333,3.43,2.33,ml,51.0,27,0.02283,0.16,ci,ci39082167,2021-10-12T23:02:17.680Z,"21km E of Little Lake, CA",earthquake,0.12,0.26,0.139,41,reviewed,ci,ci
2020-02-24T18:35:56.600Z,35.9085,-117.676,3.5,2.15,ml,46.0,32,0.02184,0.16,ci,ci39082287,2024-03-20T17:04:30.960Z,"21 km E of Little Lake, CA",earthquake,0.14,0.28,0.126,25,reviewed,ci,ci
2020-02-24T18:50:25.670Z,35.9136667,-117.6751667,3.31,2.53,ml,43.0,34,0.02442,0.15,ci,ci39082327,2021-10-12T22:40:57.240Z,"21km E of Little Lake, CA",earthquake,0.12,0.29,0.162,52,reviewed,ci,ci
2020-02-25T17:16:03.900Z,35.6788333,-117.4625,5.24,3.24,ml,63.0,39,0.03546,0.15,ci,ci39083119,2021-10-12T22:23:43.070Z,"11km SSW of Searles Valley, CA",earthquake,0.12,0.27,0.157,94,reviewed,ci,ci
2020-02-25T22:35:19.320Z,35.3546667,-117.8158333,4.29,3.32,ml,64.0,32,0.09044,0.2,ci,ci39083439,2021-10-12T22:16:34.323Z,"16km W of Johannesburg, CA",earthquake,0.15,0.54,0.193,144,reviewed,ci,ci
2020-02-26T03:09:38.060Z,35.8438333,-117.665,4.92,2.48,ml,44.0,22,0.06159,0.14,ci,ci39083639,2021-10-12T22:43:01.460Z,"24km ESE of Little Lake, CA",earthquake,0.12,0.31,0.178,67,reviewed,ci,ci
2020-02-26T03:45:48.490Z,36.0676667,-117.8531667,2.46,2.02,ml,35.0,53,0.04983,0.12,ci,ci39083655,2023-10-16T20:18:07.610Z,"9 km ENE of Coso Junction, CA",earthquake,0.15,0.19,0.252,35,reviewed,ci,ci
2020-02-26T09:34:23.820Z,35.3501667,-117.8195,6.87,2.04,ml,44.0,32,0.08532,0.15,ci,ci39083855,2023-10-16T22:40:06.030Z,"17 km W of Johannesburg, CA",earthquake,0.16,0.51,0.161,48,reviewed,ci,ci
2020-02-28T10:29:53.500Z,35.715,-117.5636667,4.16,2.24,ml,40.0,54,0.1035,0.15,ci,ci39086215,2021-10-13T14:39:03.960Z,"15km NE of Ridgecrest, CA",earthquake,0.14,0.43,0.146,51,reviewed,ci,ci
2020-02-29T09:21:50.900Z,35.6943333,-117.55,4.17,2.32,ml,55.0,59,0.1017,0.13,ci,ci39087271,2023-12-21T23:28:38.450Z,"14 km NE of Ridgecrest, CA",earthquake,0.11,0.33,0.159,36,reviewed,ci,ci
2020-02-29T12:35:29.980Z,35.8486667,-117.6798333,4.74,2.11,ml,29.0,46,0.07453,0.11,ci,ci39087359,2023-12-22T01:21:19.420Z,"23 km ESE of Little Lake, CA",earthquake,0.16,0.34,0.116,11,reviewed,ci,ci
2020-02-29T12:35:37.930Z,35.8473333,-117.677,4.59,3.1,ml,63.0,20,0.07188,0.16,ci,ci39087367,2021-03-10T00:20:50.214Z,"23km ESE of Little Lake, CA",earthquake,0.11,0.28,0.122,258,reviewed,ci,ci
2020-02-29T15:31:05.630Z,35.6655,-117.5408333,9.07,2.09,ml,41.0,66,0.09992,0.11,ci,ci39087455,2023-12-22T19:24:14.210Z,"13 km ENE of Ridgecrest, CA",earthquake,0.11,0.32,0.177,31,reviewed,ci,ci
2020-03-01T06:09:44.890Z,35.6466667,-117.4798333,9.88,2.17,ml,37.0,64,0.06173,0.15,ci,ci39087919,2020-04-23T16:28:32.410Z,"15km SSW of Searles Valley, CA",earthquake,0.19,0.4,0.132,68,reviewed,ci,ci
2020-03-01T11:59:39.780Z,35.7188333,-117.4986667,2.18,2.19,ml,35.0,62,0.112,0.15,ci,ci39088127,2020-04-23T18:07:11.380Z,"10km WSW of Searles Valley, CA",earthquake,0.15,0.33,0.199,54,reviewed,ci,ci
2020-03-01T12:21:47.450Z,35.655,-117.4661667,8.44,2.63,ml,40.0,65,0.06843,0.13,ci,ci39088143,2020-05-19T22:14:15.040Z,"14km SSW of Searles Valley, CA",earthquake,0.15,0.45,0.144,156,reviewed,ci,ci
2020-03-02T07:50:38.460Z,35.6726667,-117.5238333,6.86,2.32,ml,36.0,61,0.09957,0.15,ci,ci39088519,2020-04-24T16:29:25.910Z,"15km ENE of Ridgecrest, CA",earthquake,0.16,0.5,0.125,87,reviewed,ci,ci
2020-03-02T22:56:52.070Z,35.8456667,-117.684,9.49,2.18,ml,37.0,45,0.07544,0.15,ci,ci39088951,2020-04-27T17:40:57.910Z,"22km ESE of Little Lake, CA",earthquake,0.15,0.38,0.194,57,reviewed,ci,ci
2020-03-03T00:32:50.880Z,35.8963333,-117.6998333,4.49,3.25,ml,38.0,32,0.06526,0.14,ci,ci39089007,2020-05-19T22:14:21.040Z,"19km ESE of Little Lake, CA",earthquake,0.12,0.31,0.104,69,reviewed,ci,ci
2020-03-03T13:59:32.740Z,35.3955,-117.2201667,3.09,2.46,ml,41.0,71,0.03304,0.14,ci,ci39089359,2020-05-19T22:14:23.040Z,"38km E of Johannesburg, CA",earthquake,0.16,0.21,0.136,83,reviewed,ci,ci
2020-03-03T14:46:04.800Z,35.8095,-117.6405,8.19,2.61,ml,39.0,38,0.03549,0.14,ci,ci39089391,2020-05-19T22:14:23.040Z,"21km N of Ridgecrest, CA",earthquake,0.14,0.41,0.168,123,reviewed,ci,ci
2020-03-03T17:50:26.030Z,35.0371667,-117.6811667,-0.82,2.05,ml,35.0,40,0.1033,0.2,ci,ci39089519,2020-03-10T20:43:29.200Z,"5km NW of Boron, CA",quarry blast,0.38,31.61,0.199,34,reviewed,ci,ci
2020-03-03T21:24:34.350Z,35.701,-117.523,8.99,2.07,ml,40.0,61,0.1244,0.13,ci,ci39089695,2020-04-28T19:16:41.190Z,"13km SW of Searles Valley, CA",earthquake,0.13,0.42,0.164,54,reviewed,ci,ci
2020-03-04T07:49:56.700Z,35.703,-117.4836667,7.08,2.59,ml,42.0,63,0.11,0.15,ci,ci39090015,2020-05-23T22:03:07.040Z,"10km SW of Searles Valley, CA",earthquake,0.15,0.46,0.176,150,reviewed,ci,ci
2020-03-04T10:01:31.660Z,35.794,-117.6226667,3.1,2.97,ml,41.0,36,0.02981,0.15,ci,ci39090087,2020-05-23T22:03:07.040Z,"20km NNE of Ridgecrest, CA",earthquake,0.12,0.27,0.149,84,reviewed,ci,ci
2020-03-05T13:46:20.930Z,36.1905,-118.1668333,5.15,2.19,ml,29.0,103,0.1245,0.17,ci,ci38383674,2021-05-26T23:55:32.270Z,"18km SW of Olancha, CA",earthquake,0.21,1.08,0.148,59,reviewed,ci,ci
2020-03-05T13:48:14.370Z,36.1876667,-118.1678333,4.07,2.29,ml,32.0,85,0.2615,0.15,ci,ci38383690,2020-05-06T19:40:31.300Z,"18km SW of Olancha, CA",earthquake,0.17,1.14,0.157,78,reviewed,ci,ci
2020-03-05T18:27:21.900Z,36.1868333,-118.1668333,3.42,2.19,ml,32.0,85,0.2618,0.16,ci,ci38384090,2022-12-06T18:09:35.846Z,"18km SW of Olancha, CA",earthquake,0.18,1.38,0.203,24,reviewed,ci,ci
2020-03-06T23:29:24.710Z,35.703,-117.5886667,7.35,2.1,ml,40.0,52,0.08031,0.14,ci,ci38385722,2023-01-19T23:55:14.180Z,"12km NE of Ridgecrest, CA",earthquake,0.14,0.6,0.114,26,reviewed,ci,ci
2020-03-07T00:01:25.170Z,35.7813333,-117.599,6.52,2.09,ml,38.0,44,0.03435,0.12,ci,ci38385762,2023-01-20T16:55:12.562Z,"18km W of Searles Valley, CA",earthquake,0.13,0.34,0.176,25,reviewed,ci,ci
2020-03-07T01:40:51.630Z,35.8065,-117.6481667,9.3,2.52,ml,47.0,26,0.04219,0.15,ci,ci38385850,2021-08-10T18:23:09.860Z,"21km N of Ridgecrest, CA",earthquake,0.13,0.32,0.221,26,reviewed,ci,ci
2020-03-07T08:49:13.250Z,36.1115,-117.8641667,2.65,3.44,ml,38.0,55,0.009675,0.15,ci,ci38386162,2020-05-23T22:03:07.040Z,"11km NE of Coso Junction, CA",earthquake,0.14,0.24,0.141,301,reviewed,ci,ci
2020-03-07T10:24:01.470Z,36.1076667,-117.8616667,2.51,2.34,ml,35.0,55,0.01132,0.14,ci,ci38386306,2023-01-20T18:35:16.360Z,"10km NE of Coso Junction, CA",earthquake,0.15,0.25,0.196,25,reviewed,ci,ci
2020-03-07T12:51:16.870Z,36.1145,-117.8621667,2.14,3.66,mw,38.0,55,0.006667,0.15,ci,ci38386410,2020-05-23T22:03:07.040Z,"11km NE of Coso Junction, CA",earthquake,0.17,0.24,,4,reviewed,ci,ci
2020-03-07T17:53:39.090Z,35.6458333,-117.4351667,4.56,2.44,ml,47.0,44,0.06317,0.14,ci,ci38386722,2021-09-29T21:59:18.379Z,"14km SSW of Searles Valley, CA",earthquake,0.12,0.32,0.177,21,reviewed,ci,ci
2020-03-07T19:08:11.950Z,35.9571667,-117.528,2.67,2.17,ml,33.0,37,0.06352,0.16,ci,ci38386866,2023-01-20T18:50:37.990Z,"24km NNW of Searles Valley, CA",earthquake,0.19,0.43,0.151,27,reviewed,ci,ci
2020-03-08T00:33:32.000Z,36.1108333,-117.8623333,2.25,3.81,mw,43.0,54,0.009053,0.15,ci,ci38387018,2020-05-23T22:03:07.040Z,"11km NE of Coso Junction, CA",earthquake,0.14,0.2,,4,reviewed,ci,ci
2020-03-08T07:06:25.610Z,36.1081667,-117.867,2.06,2.04,ml,32.0,55,0.0136,0.15,ci,ci38387258,2023-01-20T19:35:53.030Z,"10km NE of Coso Junction, CA",earthquake,0.18,0.18,0.174,26,reviewed,ci,ci
2020-03-08T18:48:03.110Z,35.6775,-117.4115,7.58,2.05,ml,34.0,70,0.09975,0.12,ci,ci38387690,2023-01-20T20:56:17.400Z,"10km S of Searles Valley, CA",earthquake,0.16,0.71,0.104,24,reviewed,ci,ci
2020-03-09T02:05:06.760Z,35.6275,-117.4608333,8.4,2.26,ml,37.0,73,0.04093,0.12,ci,ci38388074,2023-01-20T21:07:25.600Z,"16km SSW of Searles Valley, CA",earthquake,0.16,0.35,0.152,27,reviewed,ci,ci
2020-03-10T06:18:58.830Z,36.027,-117.7681667,1.2,2.0,ml,31.0,57,0.002957,0.16,ci,ci38389490,2023-01-20T22:17:16.366Z,"16km NE of Little Lake, CA",earthquake,0.16,0.19,0.16,26,reviewed,ci,ci
2020-03-10T08:49:28.210Z,35.6728333,-117.5206667,8.63,2.18,ml,36.0,72,0.09844,0.14,ci,ci38389554,2020-03-10T18:17:04.033Z,"15km SW of Searles Valley, CA",earthquake,0.15,0.47,0.126,48,reviewed,ci,ci
2020-03-11T00:52:20.110Z,35.6528333,-117.4473333,3.17,2.19,ml,38.0,74,0.06729,0.13,ci,ci38390418,2023-01-20T23:21:29.310Z,"13km SSW of Searles Valley, CA",earthquake,0.14,0.33,0.179,24,reviewed,ci,ci
2020-03-11T04:55:52.990Z,35.6013333,-117.398,7.77,2.76,ml,39.0,76,0.08095,0.14,ci,ci38390530,2021-08-10T18:12:03.720Z,"18km S of Trona, CA",earthquake,0.15,0.55,0.176,24,reviewed,ci,ci
2020-03-11T21:02:17.960Z,36.2495,-117.2528333,2.95,2.72,ml,33.0,68,0.2703,0.15,ci,ci38391418,2020-05-30T22:17:02.040Z,"40km SSW of Stovepipe Wells, CA",earthquake,0.21,0.78,0.132,134,reviewed,ci,ci
2020-03-12T15:48:51.610Z,35.9041667,-117.688,3.44,2.37,ml,33.0,36,0.05326,0.15,ci,ci38392282,2023-01-20T22:56:35.815Z,"20km E of Little Lake, CA",earthquake,0.14,0.44,0.165,25,reviewed,ci,ci
2020-03-13T02:17:34.560Z,36.1943333,-118.0406667,2.36,2.0,ml,29.0,82,0.1688,0.16,ci,ci38392794,2023-01-20T23:40:32.285Z,"10km SSW of Olancha, CA",earthquake,0.21,0.8,0.202,26,reviewed,ci,ci
2020-03-14T22:50:38.850Z,36.0343333,-117.4853333,4.11,2.02,ml,34.0,57,0.02379,0.15,ci,ci38394274,2023-01-30T22:24:52.900Z,"31km NNW of Searles Valley, CA",earthquake,0.21,0.4,0.128,25,reviewed,ci,ci
2020-03-15T11:26:31.440Z,36.109,-117.8515,3.13,2.04,ml,30.0,55,0.008984,0.11,ci,ci38394554,2023-01-30T22:04:24.067Z,"11km NE of Coso Junction, CA",earthquake,0.13,0.27,0.191,22,reviewed,ci,ci
2020-03-16T07:20:23.980Z,36.1093333,-117.8558333,2.83,2.09,ml,36.0,54,0.008267,0.16,ci,ci38395234,2023-01-30T18:13:18.701Z,"11km NE of Coso Junction, CA",earthquake,0.17,0.36,0.3,26,reviewed,ci,ci
2020-03-16T09:01:26.700Z,36.1086667,-117.8565,2.56,2.26,ml,40.0,54,0.008993,0.15,ci,ci38395274,2023-01-27T21:23:44.898Z,"11km NE of Coso Junction, CA",earthquake,0.13,0.21,0.209,29,reviewed,ci,ci
2020-03-16T15:28:13.590Z,35.874,-117.6856667,4.89,2.55,ml,47.0,21,0.07911,0.16,ci,ci38395578,2021-08-10T18:44:28.390Z,"21km ESE of Little Lake, CA",earthquake,0.12,0.32,0.122,22,reviewed,ci,ci
2020-03-16T19:44:51.770Z,35.9556667,-117.521,2.57,2.16,ml,40.0,30,0.06845,0.16,ci,ci38395802,2023-01-27T23:21:23.820Z,"23km NNW of Searles Valley, CA",earthquake,0.15,0.25,0.119,27,reviewed,ci,ci
2020-03-17T01:57:03.720Z,35.9553333,-117.3643333,2.26,3.45,ml,38.0,67,0.09193,0.15,ci,ci38395986,2020-05-30T22:17:16.040Z,"21km N of Searles Valley, CA",earthquake,0.16,0.39,0.168,111,reviewed,ci,ci
2020-03-18T12:49:05.510Z,35.7148333,-117.5645,6.15,2.34,ml,41.0,54,0.1029,0.14,ci,ci39106367,2023-01-27T20:41:17.251Z,"14km NE of Ridgecrest, CA",earthquake,0.15,0.55,0.164,27,reviewed,ci,ci
2020-03-18T12:49:36.910Z,35.7141667,-117.5678333,5.47,2.75,ml,41.0,58,0.1004,0.16,ci,ci39106375,2021-08-10T18:34:18.990Z,"14km NE of Ridgecrest, CA",earthquake,0.14,0.79,0.157,25,reviewed,ci,ci
2020-03-19T13:36:58.570Z,36.1806667,-117.8496667,2.23,2.07,ml,31.0,53,0.0631,0.14,ci,ci39107495,2023-01-30T17:23:50.080Z,"18km NNE of Coso Junction, CA",earthquake,0.17,0.3,0.11,23,reviewed,ci,ci
2020-03-20T06:42:29.800Z,35.6838333,-117.4063333,7.61,2.21,ml,40.0,70,0.08878,0.11,ci,ci39108415,2023-01-27T22:19:49.150Z,"9km SSW of Trona, CA",earthquake,0.13,0.47,0.199,27,reviewed,ci,ci
2020-03-20T11:52:54.030Z,35.6631667,-117.523,9.85,3.59,ml,41.0,61,0.114,0.13,ci,ci39108583,2020-06-06T20:53:57.040Z,"15km ENE of Ridgecrest, CA",earthquake,0.13,0.34,0.168,153,reviewed,ci,ci
2020-03-20T12:17:28.330Z,35.664,-117.521,10.18,2.53,ml,44.0,61,0.09097,0.13,ci,ci39108623,2021-08-10T19:00:38.120Z,"15km ENE of Ridgecrest, CA",earthquake,0.12,0.29,0.178,26,reviewed,ci,ci
2020-03-21T02:07:02.590Z,35.6386667,-117.4325,4.63,2.23,ml,40.0,69,0.1263,0.12,ci,ci39109807,2023-01-27T21:53:34.450Z,"14km S of Searles Valley, CA",earthquake,0.12,0.44,0.13,29,reviewed,ci,ci
2020-03-21T05:44:05.490Z,35.8046667,-117.6416667,7.88,2.41,ml,44.0,30,0.03755,0.17,ci,ci39110007,2021-08-13T21:41:46.960Z,"21km N of Ridgecrest, CA",earthquake,0.15,0.48,0.136,106,reviewed,ci,ci
2020-03-21T16:26:47.560Z,35.6966667,-117.4973333,6.8,2.13,ml,39.0,62,0.1227,0.11,ci,ci39110455,2023-01-30T16:47:31.980Z,"12km SW of Searles Valley, CA",earthquake,0.11,0.42,0.165,28,reviewed,ci,ci
2020-03-21T19:14:57.080Z,35.6406667,-117.5845,9.39,2.09,ml,40.0,57,0.06357,0.12,ci,ci39110647,2023-01-28T01:04:27.564Z,"8km ENE of Ridgecrest, CA",earthquake,0.13,0.29,0.205,28,reviewed,ci,ci
2020-03-22T21:08:21.400Z,35.5965,-117.4308333,7.34,2.51,ml,46.0,48,0.08955,0.14,ci,ci39111743,2021-08-10T19:18:49.650Z,"19km S of Searles Valley, CA",earthquake,0.13,0.62,0.168,24,reviewed,ci,ci
2020-03-23T05:53:57.260Z,35.9555,-117.363,0.94,4.32,mw,40.0,52,0.09128,0.18,ci,ci39111991,2020-06-06T20:54:09.040Z,"21km N of Searles Valley, CA",earthquake,0.16,0.37,,6,reviewed,ci,ci
2020-03-23T06:24:20.050Z,35.9601667,-117.3678333,1.73,2.14,ml,38.0,52,0.09734,0.13,ci,ci39112031,2023-01-27T23:47:40.260Z,"22km N of Searles Valley, CA",earthquake,0.14,0.36,0.109,27,reviewed,ci,ci
2020-03-23T11:00:30.580Z,35.6666667,-117.4773333,7.07,2.34,ml,42.0,65,0.1316,0.12,ci,ci39112223,2023-01-27T19:12:41.090Z,"13km SSW of Searles Valley, CA",earthquake,0.12,0.4,0.109,28,reviewed,ci,ci
2020-03-23T11:20:41.580Z,35.6211667,-117.4683333,8.04,2.13,ml,39.0,66,0.128,0.14,ci,ci39112239,2023-01-27T22:52:18.992Z,"17km SSW of Searles Valley, CA",earthquake,0.14,0.65,0.171,28,reviewed,ci,ci
2020-03-23T19:27:22.090Z,35.9528333,-117.3515,1.9,2.02,ml,37.0,52,0.08292,0.15,ci,ci39112951,2023-01-30T18:41:48.014Z,"21km N of Trona, CA",earthquake,0.17,0.38,0.136,28,reviewed,ci,ci
2020-03-24T13:26:48.630Z,35.9591667,-117.3735,2.78,2.48,ml,35.0,51,0.09996,0.15,ci,ci39113831,2020-06-06T20:54:14.040Z,"22km N of Searles Valley, CA",earthquake,0.18,0.4,0.127,60,reviewed,ci,ci
2020-03-24T13:38:32.290Z,36.4523333,-117.977,6.51,2.82,ml,27.0,80,0.0841,0.21,ci,ci39113839,2020-06-06T20:54:14.040Z,"17km SSE of Lone Pine, CA",earthquake,0.24,0.65,0.149,73,reviewed,ci,ci
2020-03-24T13:41:46.700Z,36.457,-117.9821667,7.67,2.13,ml,26.0,84,0.08084,0.23,ci,ci39113847,2020-03-25T02:10:08.075Z,"16km SSE of Lone Pine, CA",earthquake,0.28,0.65,0.166,31,reviewed,ci,ci
2020-03-24T17:01:09.660Z,36.102,-117.8656667,2.49,2.98,ml,34.0,55,0.01784,0.15,ci,ci39114071,2020-06-06T20:54:15.040Z,"10km NE of Coso Junction, CA",earthquake,0.15,0.21,0.118,95,reviewed,ci,ci
2020-03-25T04:29:51.750Z,36.0991667,-117.8661667,2.25,2.89,ml,33.0,55,0.02053,0.15,ci,ci39114751,2020-06-13T18:44:54.040Z,"10km NE of Coso Junction, CA",earthquake,0.17,0.2,0.126,84,reviewed,ci,ci
2020-03-25T12:43:23.770Z,36.1003333,-117.8591667,2.67,2.1,ml,28.0,54,0.01756,0.15,ci,ci39114959,2020-04-01T21:02:26.630Z,"10km NE of Coso Junction, CA",earthquake,0.18,0.38,0.169,31,reviewed,ci,ci
2020-03-26T08:13:42.550Z,35.5955,-117.3935,6.66,3.04,ml,42.0,71,0.07425,0.12,ci,ci39116263,2020-06-13T18:44:54.040Z,"19km S of Trona, CA",earthquake,0.13,0.46,0.177,86,reviewed,ci,ci
2020-03-26T13:22:26.540Z,35.8568333,-117.6913333,4.94,2.62,ml,38.0,32,0.07676,0.14,ci,ci39116415,2020-06-13T18:44:54.040Z,"21km ESE of Little Lake, CA",earthquake,0.12,0.31,0.18,66,reviewed,ci,ci
2020-03-26T14:33:23.800Z,35.8086667,-117.6353333,7.61,2.03,ml,38.0,52,0.03154,0.13,ci,ci39116519,2023-01-30T21:47:23.630Z,"21km N of Ridgecrest, CA",earthquake,0.13,0.39,0.213,26,reviewed,ci,ci
2020-03-26T16:30:27.020Z,35.9146667,-117.7368333,4.05,2.64,ml,38.0,36,0.07421,0.13,ci,ci39116647,2020-06-13T18:44:54.040Z,"16km E of Little Lake, CA",earthquake,0.11,0.29,0.167,68,reviewed,ci,ci
2020-03-27T12:45:42.770Z,35.6606667,-117.5328333,2.64,2.01,ml,41.0,60,0.1057,0.13,ci,ci39117823,2023-01-30T21:28:12.480Z,"14km ENE of Ridgecrest, CA",earthquake,0.12,0.28,0.112,29,reviewed,ci,ci
2020-03-27T20:48:34.640Z,35.8416667,-117.6716667,10.4,2.34,ml,43.0,25,0.06558,0.15,ci,ci39118303,2020-04-01T20:08:29.120Z,"24km ESE of Little Lake, CA",earthquake,0.14,0.28,0.145,54,reviewed,ci,ci
2020-03-29T03:46:36.600Z,35.3276667,-117.8161667,8.45,2.45,ml,55.0,37,0.06482,0.17,ci,ci39119839,2020-06-13T18:44:54.040Z,"17km WSW of Johannesburg, CA",earthquake,0.18,0.44,0.186,73,reviewed,ci,ci
2020-03-31T00:56:48.120Z,35.4108333,-118.2203333,9.28,2.66,ml,52.0,46,0.1415,0.14,ci,ci39121855,2020-06-13T18:44:55.040Z,"32km SE of Bodfish, CA",earthquake,0.13,0.38,0.169,71,reviewed,ci,ci
2020-03-31T11:17:37.910Z,35.6471667,-117.604,9.32,2.14,ml,43.0,56,0.04717,0.15,ci,ci39122247,2020-04-01T20:49:17.644Z,"7km ENE of Ridgecrest, CA",earthquake,0.15,0.35,0.158,58,reviewed,ci,ci
2020-03-31T18:14:05.960Z,36.1026667,-117.8805,3.61,2.04,ml,34.0,56,0.02555,0.15,ci,ci39122775,2020-04-01T20:56:16.620Z,"9km NE of Coso Junction, CA",earthquake,0.17,0.34,0.15,34,reviewed,ci,ci
2020-04-01T01:29:02.650Z,36.1175,-117.8836667,4.48,2.31,ml,31.0,57,0.02332,0.15,ci,ci39123279,2020-04-01T20:18:43.560Z,"10km NE of Coso Junction, CA",earthquake,0.18,0.29,0.175,54,reviewed,ci,ci
2020-04-01T11:55:40.130Z,35.9258333,-117.713,5.65,2.05,ml,41.0,34,0.05538,0.14,ci,ci39123559,2022-08-08T21:37:29.123Z,"18km E of Little Lake, CA",earthquake,0.11,0.35,0.283,24,reviewed,ci,ci
2020-04-01T15:43:54.200Z,35.5743333,-117.5218333,9.67,2.32,ml,42.0,57,0.1189,0.14,ci,ci39123783,2020-04-01T20:29:42.528Z,"15km ESE of Ridgecrest, CA",earthquake,0.14,0.37,0.181,68,reviewed,ci,ci
2020-04-01T20:48:32.910Z,35.9651667,-117.9928333,5.46,2.43,ml,40.0,46,0.09331,0.12,ci,ci39124119,2020-04-03T14:37:05.460Z,"8km WNW of Little Lake, CA",earthquake,0.13,0.48,0.243,46,reviewed,ci,ci
2020-04-02T04:01:39.310Z,35.8061667,-117.6285,5.75,2.43,ml,37.0,54,0.02694,0.16,ci,ci39124383,2020-04-03T19:10:56.530Z,"21km WNW of Searles Valley, CA",earthquake,0.16,0.44,0.084,13,reviewed,ci,ci
2020-04-02T04:01:53.140Z,35.807,-117.6243333,6.7,2.59,ml,36.0,60,0.02348,0.15,ci,ci39124391,2022-08-08T21:38:35.138Z,"20km WNW of Searles Valley, CA",earthquake,0.16,0.37,0.152,65,reviewed,ci,ci
