site_code,year,month,day,hour,minute,second,datetime,time_decimal,midpoint_time,value,value_std_dev,nvalue,latitude,longitude,altitude,elevation,intake_height,qcflag
SPO,1982,12,1,0,0,0,1982-12-01T00:00:00Z,1982.9150684931508,408862800,339.76,0.11,30,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1983,1,1,0,0,0,1983-01-01T00:00:00Z,1983.0,411541200,339.56,0.06,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1983,2,1,0,0,0,1983-02-01T00:00:00Z,1983.0849315068492,414219600,339.48,0.06,28,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1983,3,1,0,0,0,1983-03-01T00:00:00Z,1983.1616438356164,416638800,339.55,0.06,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1983,4,1,0,0,0,1983-04-01T00:00:00Z,1983.2465753424656,419317200,339.91,0.12,28,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1983,5,1,0,0,0,1983-05-01T00:00:00Z,1983.3287671232877,421909200,-999.99,-99.99,0,-89.98,-24.8,2800.1,2810.0,-9.9,*..
SPO,1983,6,1,0,0,0,1983-06-01T00:00:00Z,1983.4136986301369,424587600,341.07,0.05,13,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1983,7,1,0,0,0,1983-07-01T00:00:00Z,1983.495890410959,427179600,341.3,0.16,30,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1983,8,1,0,0,0,1983-08-01T00:00:00Z,1983.580821917808,429858000,342.01,0.17,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1983,9,1,0,0,0,1983-09-01T00:00:00Z,1983.6657534246576,432536400,342.17,0.06,30,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1983,10,1,0,0,0,1983-10-01T00:00:00Z,1983.7479452054797,435128400,342.38,0.13,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1983,11,1,0,0,0,1983-11-01T00:00:00Z,1983.8328767123287,437806800,342.44,0.07,30,-89.98,-24.8,2823.5,2810.0,13.5,...
