time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-11-19T20:42:30.620Z,38.1235,-122.1501667,4.0,1.62,md,17,145,0.001016,0.17,nc,nc73655055,2021-11-26T23:47:38.986Z,"8km E of Vallejo, CA",quarry blast,0.67,0.9,0.161,17,reviewed,nc,nc
2021-11-20T23:25:03.060Z,33.0551667,-115.0123333,-0.25,1.59,ml,13,80,0.08758,0.34,ci,ci39866007,2021-11-22T16:29:29.529Z,"44km NE of Holtville, CA",quarry blast,0.94,31.61,0.158,6,reviewed,ci,ci
2021-11-23T00:17:50.690Z,35.032,-117.6785,0.26,1.66,ml,24,51,0.09847,0.13,ci,ci39867775,2021-11-23T01:06:53.861Z,"4km NW of Boron, CA",quarry blast,0.27,31.61,0.165,30,reviewed,ci,ci
2021-11-23T18:01:14.380Z,33.8451667,-117.4971667,3.27,1.92,ml,53,47,0.05148,0.17,ci,ci39868431,2021-11-23T18:29:47.003Z,"4km SSE of Home Gardens, CA",quarry blast,0.24,0.55,0.179,23,reviewed,ci,ci
2021-11-25T00:19:19.000Z,35.0313333,-117.6825,-0.82,1.56,ml,30,42,0.09738,0.18,ci,ci39869935,2021-11-29T19:38:22.017Z,"5km NW of Boron, CA",quarry blast,0.35,31.61,0.111,11,reviewed,ci,ci
2021-11-29T19:55:59.000Z,38.1228333,-122.1805,-0.07,1.69,md,9,84,0.02467,0.1,nc,nc73659600,2021-12-08T19:48:48.110Z,"5km ENE of Vallejo, CA",quarry blast,0.42,31.61,0.168,18,reviewed,nc,nc
2021-11-29T23:10:28.290Z,33.0631667,-115.009,-0.25,1.85,ml,13,64,0.09434,0.24,ci,ci39874015,2021-12-01T00:51:22.598Z,"45km NE of Holtville, CA",quarry blast,0.64,31.61,0.086,2,reviewed,ci,ci
2021-11-30T23:25:11.740Z,32.5841667,-117.0215,-0.34,1.6,ml,32,214,0.08057,0.22,ci,ci39875063,2021-12-01T01:01:21.661Z,"4km NNE of San Ysidro, CA",quarry blast,1.07,31.61,0.144,15,reviewed,ci,ci
2021-12-02T18:34:35.400Z,36.894,-121.6136667,-0.14,2.46,md,26,66,0.04027,0.09,nc,nc73658931,2022-01-07T14:55:37.040Z,"3km ENE of Aromas, CA",quarry blast,0.2,31.61,0.157,6,reviewed,nc,nc
2021-12-03T19:57:00.190Z,34.9948333,-118.1948333,-0.8,1.52,ml,18,57,0.119,0.23,ci,ci39877807,2021-12-03T21:24:30.322Z,"7km SSW of Mojave, CA",quarry blast,0.48,31.61,0.222,5,reviewed,ci,ci
2021-12-03T21:18:28.330Z,37.0186667,-119.8173333,-0.39,2.1,md,9,202,0.09097,0.05,nc,nc73659336,2022-05-27T19:25:09.754Z,"6km NE of Bonadelle Ranchos-Madera Ranchos, CA",quarry blast,0.86,31.61,0.185,31,reviewed,nc,nc
2021-12-06T17:45:04.800Z,35.718,-117.572,8.08,2.55,ml,36,56,0.09971,0.12,ci,ci39880583,2024-01-29T22:45:59.880Z,"14km NE of Ridgecrest, CA",quarry blast,0.14,0.52,0.197,24,reviewed,ci,ci
2021-12-06T19:02:18.700Z,33.8335,-117.498,3.21,1.86,ml,49,43,0.04694,0.16,ci,ci39880711,2021-12-07T21:42:49.696Z,"5km SSE of Home Gardens, CA",quarry blast,0.24,0.46,0.248,23,reviewed,ci,ci
2021-12-06T19:32:06.430Z,35.0336667,-117.6835,-0.82,1.68,ml,19,57,0.0996,0.15,ci,ci39880735,2021-12-07T21:50:10.392Z,"5km NW of Boron, CA",quarry blast,0.4,31.61,0.188,30,reviewed,ci,ci
2021-12-07T19:59:00.620Z,39.6,-121.5708333,-0.13,2.02,md,9,156,0.06292,0.03,nc,nc73660996,2021-12-09T06:19:11.760Z,"10km N of Oroville, CA",quarry blast,0.5,31.61,0.127,9,reviewed,nc,nc
2021-12-08T17:31:31.860Z,33.708,-117.3431667,-0.5,1.9,ml,44,43,0.03598,0.19,ci,ci39882743,2021-12-08T18:07:15.189Z,"5km NNW of Lake Elsinore, CA",quarry blast,0.27,31.61,0.165,27,reviewed,ci,ci
2021-12-10T20:35:29.230Z,33.8221667,-117.48,-0.61,1.54,ml,44,53,0.02952,0.24,ci,ci39884839,2021-12-10T21:54:20.160Z,"7km SSE of Home Gardens, CA",quarry blast,0.41,31.61,0.206,19,reviewed,ci,ci
2021-12-13T21:36:29.280Z,38.1125,-122.1718333,-0.07,1.89,md,8,116,0.0206,0.05,nc,nc73663356,2021-12-14T18:02:28.636Z,"6km E of Vallejo, CA",quarry blast,0.38,31.61,0.194,10,reviewed,nc,nc
2021-12-14T00:23:17.890Z,35.036,-117.6725,2.0,1.5,ml,13,73,0.1032,0.09,ci,ci39886831,2021-12-14T01:18:03.449Z,"5km NNW of Boron, CA",quarry blast,0.29,0.53,0.208,24,reviewed,ci,ci
2021-12-15T20:00:02.640Z,33.8546667,-117.4905,-0.48,1.93,ml,66,26,0.05304,0.22,ci,ci40128448,2021-12-15T21:20:22.053Z,"4km SE of Home Gardens, CA",quarry blast,0.27,31.61,0.171,73,reviewed,ci,ci
2021-12-15T21:52:06.750Z,33.0728333,-114.999,-0.25,2.2,ml,10,88,0.1019,0.24,ci,ci40128504,2021-12-16T18:14:48.950Z,"46km NE of Holtville, CA",quarry blast,0.78,31.61,0.17,3,reviewed,ci,ci
2021-12-16T22:19:45.050Z,38.1118333,-122.171,-0.09,1.56,md,7,140,0.02038,0.03,nc,nc73664471,2021-12-17T17:46:40.995Z,"6km E of Vallejo, CA",quarry blast,0.79,31.61,0.286,11,reviewed,nc,nc
2021-12-21T20:30:32.410Z,32.7728333,-116.8916667,-0.36,1.55,ml,36,87,0.05662,0.24,ci,ci39892735,2021-12-21T21:43:21.024Z,"5km NE of Rancho San Diego, CA",quarry blast,0.43,31.61,0.134,22,reviewed,ci,ci
2021-12-21T22:38:59.560Z,37.0171667,-119.8171667,-0.39,2.12,md,8,143,0.09047,0.03,nc,nc73667396,2022-05-27T19:27:40.125Z,"6km NE of Bonadelle Ranchos-Madera Ranchos, CA",quarry blast,0.74,31.61,0.282,33,reviewed,nc,nc
2021-12-22T00:16:14.240Z,35.0483333,-117.6638333,-0.78,1.59,ml,30,64,0.1168,0.13,ci,ci39893023,2021-12-22T00:45:44.398Z,"6km NNW of Boron, CA",quarry blast,0.32,31.61,0.148,28,reviewed,ci,ci
2021-12-22T22:14:02.640Z,33.0585,-115.007,-0.25,1.82,ml,14,62,0.08941,0.35,ci,ci39894023,2021-12-22T23:05:09.548Z,"44km NE of Holtville, CA",quarry blast,0.96,31.61,0.086,5,reviewed,ci,ci
2021-12-23T00:15:57.130Z,35.0345,-117.6881667,-0.78,1.76,ml,37,62,0.1001,0.21,ci,ci39894135,2022-01-04T15:31:07.099Z,"5km NW of Boron, CA",quarry blast,0.4,31.61,0.207,16,reviewed,ci,ci
2021-12-27T22:37:07.740Z,34.9968333,-118.1783333,-0.86,1.67,ml,9,82,0.1248,0.11,ci,ci39897431,2022-01-03T22:23:22.612Z,"6km S of Mojave, CA",quarry blast,0.38,31.61,0.085,2,reviewed,ci,ci
2022-01-06T00:21:36.910Z,35.0333333,-117.6833333,-0.78,1.62,ml,23,69,0.09929,0.16,ci,ci39903503,2022-01-06T01:00:47.353Z,"5km NW of Boron, CA",quarry blast,0.38,31.61,0.157,26,reviewed,ci,ci
2022-01-06T19:41:04.220Z,33.8206667,-117.4778333,-0.64,1.56,ml,24,107,0.02752,0.24,ci,ci39904191,2022-01-06T21:20:52.286Z,"8km SSE of Home Gardens, CA",quarry blast,0.66,31.61,0.245,19,reviewed,ci,ci
2022-01-07T22:25:20.090Z,33.0638333,-115.0073333,-0.25,1.79,ml,10,83,0.09461,0.27,ci,ci39905271,2022-01-07T23:44:00.342Z,"45km NE of Holtville, CA",quarry blast,0.82,31.61,0.056,3,reviewed,ci,ci
2022-01-07T22:37:59.750Z,34.995,-118.193,-0.82,1.57,ml,13,55,0.1195,0.16,ci,ci39905295,2022-01-07T23:46:25.357Z,"7km SSW of Mojave, CA",quarry blast,0.38,31.61,0.077,8,reviewed,ci,ci
2022-01-10T00:32:35.000Z,35.0323333,-117.6818333,-0.78,1.54,ml,21,65,0.09843,0.19,ci,ci39907279,2022-01-10T18:27:01.728Z,"5km NW of Boron, CA",quarry blast,0.45,31.61,0.171,26,reviewed,ci,ci
2022-01-10T19:36:49.870Z,34.3373333,-116.85,-1.41,1.76,ml,28,55,0.02148,0.2,ci,ci39908055,2022-01-11T18:23:56.535Z,"8km N of Big Bear City, CA",quarry blast,0.34,31.61,0.17,70,reviewed,ci,ci
2022-01-10T23:11:30.080Z,33.0668333,-115.0035,-0.25,1.52,ml,9,65,0.09674,0.31,ci,ci39908295,2022-01-11T18:42:44.684Z,"45km NE of Holtville, CA",quarry blast,0.82,31.61,0.061,9,reviewed,ci,ci
2022-01-12T18:37:11.730Z,37.0225,-119.8111667,-0.39,1.51,md,5,218,0.08729,0.01,nc,nc73677581,2022-05-27T19:29:40.395Z,"7km NE of Bonadelle Ranchos-Madera Ranchos, CA",quarry blast,0.94,31.61,0.334,8,reviewed,nc,nc
2022-01-12T21:30:33.420Z,32.9065,-116.9445,-0.18,1.56,ml,38,73,0.07093,0.3,ci,ci39910087,2022-01-30T18:08:17.980Z,"6km NNW of Lakeside, CA",quarry blast,0.61,31.61,0.131,25,reviewed,ci,ci
2022-01-12T23:10:31.450Z,33.0636667,-115.0088333,-0.25,1.84,ml,13,65,0.09478,0.27,ci,ci39910151,2022-01-13T17:44:06.150Z,"45km NE of Holtville, CA",quarry blast,0.66,31.61,0.078,2,reviewed,ci,ci
2022-01-13T19:16:37.880Z,33.0625,-115.004,-0.25,1.88,ml,11,65,0.09263,0.33,ci,ci39911607,2022-01-13T21:02:54.746Z,"45km NE of Holtville, CA",quarry blast,0.89,31.61,0.154,3,reviewed,ci,ci
2022-01-14T19:04:33.790Z,33.85,-117.4918333,-0.48,2.02,ml,52,31,0.05074,0.22,ci,ci39912759,2022-01-14T22:02:52.408Z,"4km SE of Home Gardens, CA",quarry blast,0.31,31.61,0.155,24,reviewed,ci,ci
2022-01-18T00:24:39.090Z,35.032,-117.6818333,-0.78,1.67,ml,30,86,0.0981,0.16,ci,ci39915095,2022-01-18T18:15:22.565Z,"5km NW of Boron, CA",quarry blast,0.37,31.61,0.189,26,reviewed,ci,ci
2022-01-20T00:24:23.910Z,35.0338333,-117.6741667,-0.78,1.65,ml,26,87,0.1009,0.16,ci,ci39917599,2022-01-20T17:47:19.243Z,"4km NNW of Boron, CA",quarry blast,0.38,31.61,0.162,25,reviewed,ci,ci
2022-01-20T22:17:01.570Z,33.0635,-115.0013333,-0.25,1.57,ml,13,84,0.0931,0.3,ci,ci39918839,2022-01-21T19:52:55.478Z,"45km NE of Holtville, CA",quarry blast,0.87,31.61,0.116,7,reviewed,ci,ci
2022-01-20T23:27:59.670Z,32.5876667,-117.0081667,-0.34,1.58,ml,34,208,0.06879,0.23,ci,ci39918959,2022-01-21T01:19:14.250Z,"5km NE of San Ysidro, CA",quarry blast,1.37,31.61,0.149,15,reviewed,ci,ci
2022-01-21T23:13:05.530Z,35.0045,-118.1826667,-0.86,1.57,ml,10,82,0.1309,0.25,ci,ci39920007,2022-01-21T23:49:46.464Z,"5km S of Mojave, CA",quarry blast,0.79,31.61,0.272,13,reviewed,ci,ci
2022-01-24T00:22:24.810Z,35.0343333,-117.6735,-0.78,1.5,ml,25,63,0.1015,0.2,ci,ci39921487,2022-01-24T20:17:26.140Z,"4km NNW of Boron, CA",quarry blast,0.45,31.61,0.128,13,reviewed,ci,ci
2022-01-25T19:11:44.640Z,33.0633333,-115.0065,-0.25,1.8,mh,14,64,0.09395,0.3,ci,ci39923135,2022-01-26T18:47:27.346Z,"45km NE of Holtville, CA",quarry blast,0.78,31.61,,0,reviewed,ci,ci
2022-01-25T21:53:44.160Z,32.6058333,-116.9981667,-0.32,1.51,ml,23,159,0.0574,0.25,ci,ci39923263,2022-01-26T01:20:14.448Z,"5km ESE of Chula Vista, CA",quarry blast,0.86,31.61,0.108,10,reviewed,ci,ci
2022-01-26T20:01:16.780Z,33.8206667,-117.4888333,-0.36,1.66,ml,57,75,0.03663,0.24,ci,ci39924119,2022-01-26T21:28:52.356Z,"7km SSE of Home Gardens, CA",quarry blast,0.4,31.61,0.175,45,reviewed,ci,ci
2022-01-28T00:31:12.460Z,33.0648333,-115.006,-0.25,1.68,ml,9,84,0.09529,0.24,ci,ci39925727,2022-01-28T01:03:15.985Z,"45km NE of Holtville, CA",quarry blast,0.77,31.61,0.088,3,reviewed,ci,ci
2022-01-28T18:59:46.320Z,33.8496667,-117.4898333,-0.49,1.97,ml,41,52,0.04925,0.21,ci,ci39926431,2022-01-28T20:07:53.068Z,"4km SE of Home Gardens, CA",quarry blast,0.33,31.61,0.179,27,reviewed,ci,ci
2022-01-28T22:07:53.130Z,33.0643333,-114.9965,-0.25,1.69,ml,11,66,0.09315,0.3,ci,ci39926655,2022-01-29T00:54:40.862Z,"46km NE of Holtville, CA",quarry blast,0.84,31.61,0.151,8,reviewed,ci,ci
2022-01-31T00:18:05.690Z,35.032,-117.6926667,-0.78,1.73,ml,22,85,0.09743,0.17,ci,ci39928391,2022-01-31T18:16:48.563Z,"5km NW of Boron, CA",quarry blast,0.45,31.61,0.169,58,reviewed,ci,ci
2022-02-02T18:44:35.090Z,35.4823333,-120.5995,-0.34,1.54,md,27,48,0.08649,0.09,nc,nc73687391,2022-02-02T22:43:12.100Z,"6km E of Atascadero, CA",quarry blast,0.23,31.61,0.18,15,reviewed,nc,nc
2022-02-03T00:21:54.200Z,35.036,-117.6798333,-0.78,1.67,ml,20,85,0.1023,0.17,ci,ci37386372,2022-02-03T01:44:22.451Z,"5km NW of Boron, CA",quarry blast,0.47,31.61,0.172,34,reviewed,ci,ci
2022-02-04T19:57:06.950Z,34.991,-118.1841667,-0.82,1.68,ml,13,58,0.1177,0.2,ci,ci40176736,2022-02-04T23:21:58.775Z,"7km S of Mojave, CA",quarry blast,0.46,31.61,0.18,35,reviewed,ci,ci
2022-02-04T19:58:52.380Z,38.1143333,-122.1755,-0.1,1.77,md,14,96,0.02239,0.13,nc,nc73688356,2022-02-05T04:49:28.356Z,"5km E of Vallejo, CA",quarry blast,0.35,31.61,0.316,30,reviewed,nc,nc
2022-02-09T19:13:19.510Z,33.0403333,-114.9875,-0.19,1.63,ml,12,117,0.06838,0.29,ci,ci40181184,2022-02-09T20:00:31.045Z,"45km NE of Holtville, CA",quarry blast,0.9,31.61,0.144,9,reviewed,ci,ci
2022-02-10T20:23:47.410Z,32.6253333,-116.9798333,-0.36,1.64,ml,29,126,0.04543,0.19,ci,ci40182144,2022-02-11T14:11:34.364Z,"6km SE of Bonita, CA",quarry blast,0.56,31.61,0.139,22,reviewed,ci,ci
2022-02-11T20:02:23.840Z,34.9915,-118.1898333,-0.8,1.67,ml,28,37,0.1168,0.21,ci,ci40183360,2022-02-13T21:25:27.996Z,"7km SSW of Mojave, CA",quarry blast,0.33,31.61,0.149,15,reviewed,ci,ci
2022-02-11T21:30:11.670Z,37.021,-119.8126667,-0.14,2.01,md,9,140,0.08799,0.02,nc,nc73691606,2022-05-27T19:32:10.874Z,"7km NE of Bonadelle Ranchos-Madera Ranchos, CA",quarry blast,0.57,31.61,0.273,22,reviewed,nc,nc
2022-02-11T22:31:44.960Z,33.0546667,-115.0,-0.2,1.58,ml,17,81,0.08426,0.27,ci,ci40183560,2022-02-14T16:32:20.635Z,"45km NE of Holtville, CA",quarry blast,0.57,31.61,0.082,12,reviewed,ci,ci
2022-02-14T00:48:16.800Z,35.0285,-117.6728333,0.33,1.58,ml,31,66,0.09585,0.21,ci,ci40185088,2022-02-14T22:38:38.137Z,"4km NNW of Boron, CA",quarry blast,0.37,31.61,0.175,17,reviewed,ci,ci
2022-02-14T18:48:20.450Z,35.4831667,-120.6083333,-0.37,1.68,md,32,68,0.09106,0.06,nc,nc73692776,2022-02-17T02:13:03.085Z,"6km E of Atascadero, CA",quarry blast,0.26,31.61,0.226,19,reviewed,nc,nc
2022-02-14T22:19:04.520Z,33.0526667,-115.0006667,-0.2,1.76,ml,14,61,0.08244,0.24,ci,ci40186208,2022-02-14T23:53:45.609Z,"44km NE of Holtville, CA",quarry blast,0.56,31.61,0.148,4,reviewed,ci,ci
2022-02-15T00:26:38.290Z,35.03,-117.6816667,-0.78,1.75,ml,26,53,0.09614,0.13,ci,ci40186328,2022-02-15T18:09:50.415Z,"4km NW of Boron, CA",quarry blast,0.35,31.61,0.2,42,reviewed,ci,ci
2022-02-15T20:24:49.420Z,33.8483333,-117.4945,-0.48,1.54,ml,47,38,0.05145,0.21,ci,ci40186848,2022-02-15T21:54:39.013Z,"4km SE of Home Gardens, CA",quarry blast,0.36,31.61,0.155,20,reviewed,ci,ci
2022-02-16T00:03:52.290Z,33.0573333,-114.991,-0.2,1.7,ml,9,131,0.08557,0.25,ci,ci40187184,2022-02-16T17:55:49.209Z,"46km NE of Holtville, CA",quarry blast,0.85,31.61,0.122,4,reviewed,ci,ci
2022-02-16T20:37:35.930Z,33.8763333,-117.4955,-0.43,1.54,ml,41,53,0.05455,0.23,ci,ci40187672,2022-02-16T21:31:45.864Z,"2km E of Home Gardens, CA",quarry blast,0.31,31.61,0.245,13,reviewed,ci,ci
2022-02-18T22:02:42.500Z,32.913,-116.9475,-0.17,1.55,ml,30,102,0.07626,0.26,ci,ci40189136,2022-02-18T23:43:55.969Z,"7km NNW of Lakeside, CA",quarry blast,0.6,31.61,0.152,26,reviewed,ci,ci
2022-02-18T22:37:03.900Z,33.0643333,-115.001,-0.2,1.74,ml,13,64,0.09386,0.23,ci,ci40189152,2022-02-19T01:37:55.628Z,"45km NE of Holtville, CA",quarry blast,0.53,31.61,0.096,8,reviewed,ci,ci
2022-02-21T00:17:06.520Z,35.0326667,-117.6741667,0.33,1.55,ml,26,89,0.09972,0.15,ci,ci40190840,2022-02-22T18:16:56.190Z,"4km NNW of Boron, CA",quarry blast,0.31,31.61,0.167,10,reviewed,ci,ci
2022-02-21T23:35:58.610Z,33.0483333,-114.9935,-0.2,1.79,ml,11,94,0.077,0.21,ci,ci40191224,2022-02-22T18:00:24.100Z,"45km NE of Holtville, CA",quarry blast,0.65,31.61,0.056,4,reviewed,ci,ci
2022-02-23T20:49:15.200Z,36.9961667,-119.8128333,-0.62,1.89,md,8,256,0.1374,0.05,nc,nc73696961,2022-05-27T19:40:11.706Z,"6km ENE of Bonadelle Ranchos-Madera Ranchos, CA",quarry blast,1.34,31.61,0.131,19,reviewed,nc,nc
2022-02-28T01:07:36.950Z,35.0446667,-117.6771667,-0.78,1.76,ml,25,51,0.1111,0.14,ci,ci40195584,2022-02-28T18:03:53.559Z,"6km NNW of Boron, CA",quarry blast,0.29,31.61,0.128,17,reviewed,ci,ci
2022-03-01T22:11:06.720Z,33.0561667,-114.9948333,-0.2,1.77,ml,12,82,0.08489,0.26,ci,ci40197408,2022-03-01T23:17:18.447Z,"45km NE of Holtville, CA",quarry blast,0.72,31.61,0.192,3,reviewed,ci,ci
2022-03-02T23:17:35.880Z,33.0633333,-115.0023333,-0.2,1.59,ml,11,84,0.09312,0.23,ci,ci40198368,2022-03-03T15:54:34.191Z,"45km NE of Holtville, CA",quarry blast,0.69,31.61,0.116,5,reviewed,ci,ci
2022-03-03T00:21:54.460Z,35.0428333,-117.6656667,-0.78,2.04,ml,43,29,0.1111,0.15,ci,ci40198480,2022-03-03T16:16:23.138Z,"5km NNW of Boron, CA",quarry blast,0.24,31.61,0.134,40,reviewed,ci,ci
2022-03-04T18:03:31.620Z,33.8491667,-117.4978333,2.29,1.72,ml,57,31,0.05418,0.14,ci,ci40199592,2022-03-04T18:38:30.220Z,"4km SSE of Home Gardens, CA",quarry blast,0.17,0.31,0.17,22,reviewed,ci,ci
2022-03-04T19:04:46.900Z,33.056,-114.989,-0.2,1.86,ml,7,92,0.08405,0.22,ci,ci40199640,2022-03-07T19:47:19.760Z,"46km NE of Holtville, CA",quarry blast,0.8,31.61,0.102,3,reviewed,ci,ci
2022-03-07T21:28:29.290Z,38.1151667,-122.1765,-0.12,1.57,md,12,139,0.02283,0.12,nc,nc73702576,2022-03-08T00:33:11.111Z,"5km E of Vallejo, CA",quarry blast,0.34,31.61,0.34,20,reviewed,nc,nc
2022-03-07T21:35:20.620Z,32.904,-116.9486667,-0.17,1.52,ml,40,103,0.06741,0.29,ci,ci40201640,2022-03-07T22:44:01.013Z,"6km NNW of Lakeside, CA",quarry blast,0.61,31.61,0.184,23,reviewed,ci,ci
2022-03-07T22:30:30.690Z,33.0528333,-114.992,-0.2,1.72,ml,12,81,0.08124,0.27,ci,ci40201704,2022-03-07T23:15:56.202Z,"45km NE of Holtville, CA",quarry blast,0.71,31.61,0.128,4,reviewed,ci,ci
2022-03-09T00:19:04.650Z,35.0423333,-117.6743333,-0.78,1.77,ml,37,64,0.1092,0.18,ci,ci40202824,2022-03-09T16:21:13.139Z,"5km NNW of Boron, CA",quarry blast,0.37,31.61,0.178,29,reviewed,ci,ci
2022-03-09T19:10:30.720Z,33.063,-115.0053333,-0.2,1.65,ml,10,83,0.09338,0.21,ci,ci40203512,2022-03-10T18:43:43.687Z,"45km NE of Holtville, CA",quarry blast,0.62,31.61,0.043,3,reviewed,ci,ci
2022-03-09T19:58:17.220Z,34.995,-118.1961667,-0.82,1.64,ml,15,74,0.1189,0.2,ci,ci40203576,2022-03-09T22:12:34.065Z,"7km SSW of Mojave, CA",quarry blast,0.45,31.61,0.104,9,reviewed,ci,ci
2022-03-10T21:36:00.200Z,32.6145,-116.9843333,-0.36,1.72,ml,39,130,0.0462,0.27,ci,ci40204568,2022-03-11T16:09:18.008Z,"6km ESE of Chula Vista, CA",quarry blast,0.57,31.61,0.124,22,reviewed,ci,ci
2022-03-11T17:58:27.590Z,33.8436667,-117.493,-0.5,1.62,ml,43,40,0.04776,0.21,ci,ci40205288,2022-03-11T19:12:22.622Z,"5km SE of Home Gardens, CA",quarry blast,0.3,31.61,0.314,28,reviewed,ci,ci
2022-03-15T21:37:44.570Z,34.9995,-118.1925,-0.82,1.57,ml,12,79,0.1227,0.17,ci,ci39968799,2022-03-16T00:31:11.181Z,"6km SSW of Mojave, CA",quarry blast,0.44,31.61,0.181,30,reviewed,ci,ci
2022-03-21T19:57:42.930Z,32.915,-116.947,-0.17,1.53,ml,35,102,0.07829,0.27,ci,ci39973695,2022-03-21T20:42:35.520Z,"7km NNW of Lakeside, CA",quarry blast,0.52,31.61,0.204,15,reviewed,ci,ci
2022-03-21T22:25:40.800Z,33.0626667,-115.0056667,-0.2,1.89,ml,12,83,0.09313,0.23,ci,ci39973799,2022-03-22T00:06:20.869Z,"45km NE of Holtville, CA",quarry blast,0.62,31.61,0.089,4,reviewed,ci,ci
2022-03-22T23:09:22.090Z,35.047,-117.6646667,-0.78,1.94,ml,26,69,0.1153,0.13,ci,ci39974839,2022-03-23T00:30:43.101Z,"6km NNW of Boron, CA",quarry blast,0.29,31.61,0.151,28,reviewed,ci,ci
2022-03-23T19:25:01.930Z,32.5905,-117.0006667,-0.42,1.81,ml,21,209,0.1528,0.21,ci,ci39975679,2022-03-23T23:14:15.600Z,"6km NE of San Ysidro, CA",quarry blast,1.13,31.61,0.129,22,reviewed,ci,ci
2022-03-25T17:13:28.560Z,33.8388333,-117.4901667,-0.53,1.6,ml,48,48,0.04323,0.24,ci,ci39978015,2022-03-25T23:05:41.026Z,"5km SSE of Home Gardens, CA",quarry blast,0.35,31.61,0.258,26,reviewed,ci,ci
2022-03-25T18:00:17.460Z,33.0555,-114.9981667,-0.2,1.73,ml,13,62,0.08475,0.24,ci,ci39978127,2022-03-28T17:27:51.806Z,"45km NE of Holtville, CA",quarry blast,0.54,31.61,0.08,4,reviewed,ci,ci
2022-03-25T19:57:50.220Z,32.7696667,-116.919,-0.43,1.5,mh,9,109,0.03927,0.25,ci,ci39978343,2022-03-26T00:39:05.623Z,"3km NNE of Rancho San Diego, CA",quarry blast,0.72,31.61,,0,reviewed,ci,ci
2022-03-25T20:32:29.580Z,38.114,-122.1771667,-0.1,1.53,md,19,83,0.02374,0.12,nc,nc73710336,2022-03-27T14:56:16.319Z,"5km E of Vallejo, CA",quarry blast,0.28,31.61,0.265,26,reviewed,nc,nc
2022-03-31T18:07:04.000Z,33.0541667,-114.9996667,-0.2,1.55,ml,14,80,0.08371,0.26,ci,ci39982879,2022-04-05T18:22:48.209Z,"45km NE of Holtville, CA",quarry blast,0.68,31.61,0.061,3,reviewed,ci,ci
2022-03-31T18:14:14.350Z,37.019,-119.8156667,-0.39,2.06,md,8,202,0.08976,0.06,nc,nc73712731,2022-05-27T19:44:42.217Z,"6km NE of Bonadelle Ranchos-Madera Ranchos, CA",quarry blast,0.64,31.61,0.264,27,reviewed,nc,nc
2022-03-31T19:11:47.440Z,34.989,-118.1836667,-0.82,1.57,ml,9,75,0.116,0.22,ci,ci39982919,2022-03-31T22:56:10.782Z,"7km S of Mojave, CA",quarry blast,0.6,31.61,0.268,21,reviewed,ci,ci
2022-04-01T18:01:21.160Z,33.851,-117.4918333,-0.51,1.84,ml,47,38,0.05138,0.22,ci,ci39983879,2022-04-01T22:40:42.498Z,"4km SE of Home Gardens, CA",quarry blast,0.32,31.61,0.15,29,reviewed,ci,ci
2022-04-01T19:53:01.360Z,38.1158333,-122.175,-0.07,1.55,md,19,79,0.0215,0.13,nc,nc73713156,2022-04-02T06:35:37.491Z,"5km E of Vallejo, CA",quarry blast,0.27,31.61,0.308,22,reviewed,nc,nc
2022-04-03T23:10:50.680Z,35.0488333,-117.6678333,-0.78,1.56,ml,18,85,0.1165,0.16,ci,ci39985455,2022-04-04T23:03:28.476Z,"6km NNW of Boron, CA",quarry blast,0.47,31.61,0.108,27,reviewed,ci,ci
2022-04-04T19:50:54.320Z,32.9065,-116.9553333,-0.17,1.7,ml,48,90,0.06827,0.32,ci,ci39986263,2022-04-04T21:06:02.220Z,"6km NNW of Lakeside, CA",quarry blast,0.55,31.61,0.17,31,reviewed,ci,ci
2022-04-06T18:07:41.820Z,33.0646667,-115.0025,-0.2,2.12,ml,17,65,0.09445,0.22,ci,ci39987463,2022-04-06T18:30:24.150Z,"45km NE of Holtville, CA",quarry blast,0.51,31.61,0.223,3,reviewed,ci,ci
2022-04-06T18:11:21.750Z,36.8941667,-121.6201667,-0.12,1.5,md,24,71,0.0246,0.09,nc,nc73715131,2022-04-06T22:05:51.002Z,"2km ENE of Aromas, CA",quarry blast,0.2,31.61,0.181,21,reviewed,nc,nc
2022-04-07T22:17:16.490Z,33.0661667,-115.0055,-0.2,1.79,ml,14,65,0.09648,0.23,ci,ci39988335,2022-04-07T22:36:24.458Z,"45km NE of Holtville, CA",quarry blast,0.53,31.61,0.219,6,reviewed,ci,ci
2022-04-11T22:20:56.070Z,33.0666667,-115.0115,-0.2,1.7,ml,13,65,0.09828,0.28,ci,ci39990535,2022-04-12T00:15:42.170Z,"45km NE of Holtville, CA",quarry blast,0.66,31.61,0.117,14,reviewed,ci,ci
2022-04-12T19:14:36.530Z,37.0015,-119.8191667,-0.39,2.09,md,11,209,0.08971,0.2,nc,nc73717521,2022-05-27T19:49:42.805Z,"5km ENE of Bonadelle Ranchos-Madera Ranchos, CA",quarry blast,1.57,31.61,0.201,21,reviewed,nc,nc
2022-04-12T19:52:03.040Z,35.0465,-118.3281667,-0.84,1.51,ml,6,203,0.05684,0.07,ci,ci39990871,2022-04-12T20:44:32.844Z,"14km W of Mojave, CA",quarry blast,0.61,31.61,0.21,3,reviewed,ci,ci
